Pendolo inverso attivazione
(dt=10)
PWM	mStep	mVel	mAcc
15	1	0	0
15	1	0	0
15	1	0	0
15	1	0	0
30	1	0	0
30	1	0	0
30	2	1	1
30	2	0	-1
30	4	2	2
30	6	2	0
30	8	2	0
30	11	3	1
30	14	3	0
30	18	4	1
30	22	4	0
30	26	4	0
30	32	6	2
30	37	5	-1
30	42	5	0
30	48	6	1
30	54	6	0
30	60	6	0
30	67	7	1
30	74	7	0
30	82	8	1
30	90	8	0
30	98	8	0
30	106	8	0
30	114	8	0
30	123	9	1
30	132	9	0
30	142	10	1
30	151	9	-1
30	161	10	1
30	170	9	-1
30	181	11	2
30	192	11	0
30	202	10	-1
30	214	12	2
30	225	11	-1
30	236	11	0
30	248	12	1
30	260	12	0
30	272	12	0
30	284	12	0
30	296	12	0
30	309	13	1
30	322	13	0
30	334	12	-1
30	348	14	2
30	361	13	-1
30	374	13	0
30	388	14	1
30	402	14	0
30	416	14	0
30	430	14	0
30	445	15	1
30	459	14	-1
30	474	15	1
30	488	14	-1
30	503	15	1
30	518	15	0
30	534	16	1
30	549	15	-1
30	564	15	0
30	580	16	1
30	596	16	0
30	611	15	-1
30	627	16	1
30	643	16	0
30	660	17	1
30	676	16	-1
30	692	16	0
30	709	17	1
30	726	17	0
30	742	16	-1
30	760	18	2
30	776	16	-2
30	794	18	2
30	811	17	-1
30	828	17	0
30	846	18	1
30	863	17	-1
30	881	18	1
30	898	17	-1
30	915	17	0
30	932	17	0
30	951	19	2
30	968	17	-2
30	985	17	0
30	1003	18	1
30	1022	19	1
30	1040	18	-1
30	1058	18	0
30	1075	17	-1
30	1094	19	2
30	1112	18	-1
30	1130	18	0
30	1149	19	1
30	1168	19	0
30	1186	18	-1
30	1204	18	0
30	1223	19	1
30	1242	19	0
30	1260	18	-1
30	1279	19	1
30	1298	19	0
30	1316	18	-1
30	1336	20	2
30	1356	20	0
30	1376	20	0
30	1395	19	-1
30	1415	20	1
30	1435	20	0
30	1455	20	0
30	1475	20	0
30	1495	20	0
30	1516	21	1
30	1536	20	-1
30	1556	20	0
30	1576	20	0
30	1596	20	0
30	1615	19	-1
30	1636	21	2
30	1656	20	-1
30	1677	21	1
30	1698	21	0
30	1718	20	-1
30	1738	20	0
30	1758	20	0
30	1778	20	0
30	1797	19	-1
30	1818	21	2
30	1839	21	0
30	1860	21	0
30	1881	21	0
30	1902	21	0
30	1923	21	0
30	1944	21	0
30	1964	20	-1
30	1985	21	1
30	2006	21	0
30	2026	20	-1
30	2047	21	1
30	2068	21	0
30	2088	20	-1
30	2109	21	1
30	2131	22	1
30	2152	21	-1
30	2174	22	1
30	2196	22	0
30	2217	21	-1
30	2239	22	1
30	2260	21	-1
30	2280	20	-1
30	2300	20	0
30	2322	22	2
30	2344	22	0
30	2366	22	0
30	2388	22	0
30	2409	21	-1
30	2432	23	2
30	2453	21	-2
30	2476	23	2
30	2497	21	-2
30	2518	21	0
30	2540	22	1
30	2562	22	0
30	2584	22	0
30	2606	22	0
30	2628	22	0
30	2648	20	-2
30	2669	21	1
30	2691	22	1
30	2713	22	0
30	2736	23	1
30	2758	22	-1
30	2780	22	0
30	2800	20	-2
30	2821	21	1
30	2843	22	1
30	2864	21	-1
30	2886	22	1
30	2907	21	-1
30	2930	23	2
30	2952	22	-1
30	2974	22	0
30	2995	21	-1
30	3018	23	2
30	3040	22	-1
30	3061	21	-1
30	3084	23	2
30	3106	22	-1
30	3127	21	-1
30	3150	23	2
30	3172	22	-1
30	3193	21	-1
30	3216	23	2
30	3238	22	-1
30	3260	22	0
30	3282	22	0
30	3303	21	-1
30	3326	23	2
30	3349	23	0
30	3372	23	0
30	3395	23	0
30	3418	23	0
30	3441	23	0
30	3464	23	0
30	3486	22	-1
30	3508	22	0
30	3531	23	1
30	3554	23	0
30	3576	22	-1
30	3598	22	0
30	3621	23	1
30	3644	23	0
30	3667	23	0
30	3690	23	0
30	3713	23	0
30	3736	23	0
30	3758	22	-1
30	3780	22	0
30	3802	22	0
30	3825	23	1
30	3848	23	0
30	3870	22	-1
30	3892	22	0
30	3914	22	0
30	3938	24	2
30	3961	23	-1
30	3984	23	0
30	4007	23	0
30	4030	23	0
30	4052	22	-1
30	4075	23	1
30	4099	24	1
30	4122	23	-1
30	4145	23	0
30	4169	24	1
30	4192	23	-1
30	4216	24	1
30	4239	23	-1
30	4262	23	0
30	4284	22	-1
30	4307	23	1
30	4329	22	-1
30	4352	23	1
30	4374	22	-1
30	4398	24	2
30	4421	23	-1
30	4444	23	0
30	4466	22	-1
30	4489	23	1
30	4513	24	1
30	4536	23	-1
30	4558	22	-1
30	4582	24	2
30	4605	23	-1
30	4629	24	1
30	4652	23	-1
30	4674	22	-1
30	4697	23	1
30	4719	22	-1
30	4742	23	1
30	4764	22	-1
30	4786	22	0
30	4810	24	2
30	4833	23	-1
30	4857	24	1
30	4880	23	-1
30	4902	22	-1
30	4924	22	0
30	4948	24	2
30	4971	23	-1
30	4993	22	-1
30	5017	24	2
30	5040	23	-1
30	5062	22	-1
30	5084	22	0
30	5108	24	2
30	5132	24	0
30	5156	24	0
30	5180	24	0
30	5203	23	-1
30	5227	24	1
30	5251	24	0
30	5275	24	0
30	5298	23	-1
30	5320	22	-1
30	5342	22	0
30	5364	22	0
30	5386	22	0
30	5410	24	2
30	5434	24	0
30	5458	24	0
30	5482	24	0
30	5505	23	-1
30	5527	22	-1
30	5549	22	0
30	5573	24	2
30	5597	24	0
30	5621	24	0
30	5645	24	0
30	5669	24	0
30	5693	24	0
30	5717	24	0
30	5741	24	0
30	5765	24	0
30	5789	24	0
30	5813	24	0
30	5837	24	0
30	5861	24	0
30	5885	24	0
30	5908	23	-1
30	5930	22	-1
30	5952	22	0
30	5974	22	0
30	5996	22	0
30	6019	23	1
30	6043	24	1
30	6067	24	0
30	6091	24	0
30	6115	24	0
30	6140	25	1
30	6164	24	-1
30	6188	24	0
30	6212	24	0
30	6236	24	0
30	6260	24	0
30	6282	22	-2
30	6304	22	0
30	6327	23	1
30	6351	24	1
30	6375	24	0
30	6399	24	0
30	6423	24	0
30	6447	24	0
30	6472	25	1
30	6496	24	-1
30	6520	24	0
30	6544	24	0
30	6568	24	0
30	6592	24	0
30	6616	24	0
30	6640	24	0
30	6664	24	0
30	6688	24	0
45	6712	24	0
45	6736	24	0
45	6760	24	0
45	6786	26	2
45	6812	26	0
60	6837	25	-1
60	6864	27	2
60	6893	29	2
60	6924	31	2
60	6954	30	-1
60	6986	32	2
60	7018	32	0
60	7051	33	1
60	7085	34	1
60	7122	37	3
60	7157	35	-2
60	7194	37	2
60	7231	37	0
60	7269	38	1
60	7308	39	1
60	7348	40	1
60	7388	40	0
60	7429	41	1
60	7471	42	1
60	7513	42	0
60	7556	43	1
60	7599	43	0
60	7642	43	0
60	7686	44	1
60	7731	45	1
60	7775	44	-1
60	7819	44	0
60	7864	45	1
60	7911	47	2
60	7956	45	-2
60	8003	47	2
60	8051	48	1
60	8098	47	-1
60	8146	48	1
60	8195	49	1
60	8244	49	0
60	8294	50	1
60	8344	50	0
60	8394	50	0
60	8445	51	1
60	8495	50	-1
60	8545	50	0
60	8595	50	0
60	8646	51	1
60	8697	51	0
60	8748	51	0
60	8800	52	1
60	8853	53	1
60	8905	52	-1
60	8958	53	1
60	9012	54	1
60	9065	53	-1
60	9118	53	0
60	9171	53	0
60	9224	53	0
60	9278	54	1
60	9332	54	0
60	9386	54	0
60	9440	54	0
60	9494	54	0
60	9550	56	2
60	9606	56	0
60	9661	55	-1
60	9716	55	0
60	9772	56	1
60	9827	55	-1
60	9883	56	1
60	9938	55	-1
60	9994	56	1
60	10050	56	0
60	10107	57	1
60	10163	56	-1
60	10220	57	1
60	10276	56	-1
60	10332	56	0
60	10390	58	2
60	10446	56	-2
60	10504	58	2
60	10560	56	-2
60	10618	58	2
60	10676	58	0
60	10733	57	-1
60	10790	57	0
60	10848	58	1
60	10906	58	0
60	10964	58	0
60	11022	58	0
60	11080	58	0
60	11138	58	0
60	11196	58	0
60	11254	58	0
60	11312	58	0
60	11371	59	1
60	11430	59	0
60	11488	58	-1
60	11547	59	1
60	11606	59	0
60	11664	58	-1
60	11723	59	1
60	11782	59	0
60	11841	59	0
60	11900	59	0
60	11959	59	0
60	12018	59	0
60	12077	59	0
60	12136	59	0
60	12196	60	1
60	12255	59	-1
60	12314	59	0
60	12374	60	1
60	12433	59	-1
60	12492	59	0
60	12552	60	1
60	12612	60	0
60	12671	59	-1
60	12731	60	1
60	12790	59	-1
60	12850	60	1
60	12910	60	0
60	12970	60	0
60	13030	60	0
60	13089	59	-1
60	13149	60	1
60	13209	60	0
60	13269	60	0
60	13329	60	0
60	13389	60	0
60	13449	60	0
60	13509	60	0
60	13569	60	0
60	13629	60	0
60	13690	61	1
60	13750	60	-1
60	13810	60	0
60	13870	60	0
60	13930	60	0
60	13991	61	1
60	14051	60	-1
60	14111	60	0
60	14172	61	1
60	14232	60	-1
60	14292	60	0
60	14352	60	0
60	14412	60	0
60	14473	61	1
60	14534	61	0
60	14594	60	-1
60	14655	61	1
60	14715	60	-1
60	14776	61	1
60	14836	60	-1
60	14896	60	0
60	14957	61	1
60	15018	61	0
60	15078	60	-1
60	15138	60	0
60	15199	61	1
60	15260	61	0
60	15320	60	-1
60	15381	61	1
60	15441	60	-1
60	15502	61	1
60	15563	61	0
60	15624	61	0
60	15684	60	-1
75	15744	60	0
75	15806	62	2
75	15867	61	-1
75	15929	62	1
75	15991	62	0
75	16053	62	0
75	16116	63	1
75	16179	63	0
75	16242	63	0
75	16306	64	1
75	16369	63	-1
75	16433	64	1
75	16498	65	1
75	16562	64	-1
75	16626	64	0
75	16692	66	2
75	16756	64	-2
75	16822	66	2
75	16887	65	-1
75	16952	65	0
75	17018	66	1
75	17084	66	0
75	17150	66	0
75	17216	66	0
75	17282	66	0
75	17348	66	0
75	17416	68	2
75	17482	66	-2
75	17549	67	1
75	17616	67	0
75	17683	67	0
75	17750	67	0
75	17818	68	1
75	17885	67	-1
75	17952	67	0
75	18020	68	1
75	18087	67	-1
75	18154	67	0
75	18222	68	1
75	18290	68	0
75	18358	68	0
75	18427	69	1
75	18496	69	0
75	18564	68	-1
75	18633	69	1
75	18702	69	0
75	18772	70	1
75	18840	68	-2
75	18909	69	1
75	18978	69	0
75	19046	68	-1
75	19115	69	1
75	19183	68	-1
75	19252	69	1
75	19320	68	-1
75	19389	69	1
75	19458	69	0
75	19528	70	1
75	19597	69	-1
75	19666	69	0
75	19736	70	1
75	19804	68	-2
75	19873	69	1
75	19943	70	1
75	20012	69	-1
75	20082	70	1
75	20151	69	-1
75	20220	69	0
75	20290	70	1
75	20359	69	-1
75	20428	69	0
75	20498	70	1
75	20568	70	0
75	20637	69	-1
75	20706	69	0
75	20776	70	1
75	20845	69	-1
75	20915	70	1
75	20984	69	-1
75	21054	70	1
75	21124	70	0
75	21193	69	-1
75	21263	70	1
75	21332	69	-1
75	21402	70	1
75	21472	70	0
75	21542	70	0
75	21612	70	0
75	21681	69	-1
75	21751	70	1
75	21820	69	-1
75	21890	70	1
75	21960	70	0
75	22030	70	0
75	22100	70	0
75	22169	69	-1
75	22239	70	1
75	22309	70	0
75	22379	70	0
75	22448	69	-1
75	22518	70	1
75	22588	70	0
75	22658	70	0
75	22728	70	0
75	22798	70	0
75	22868	70	0
75	22938	70	0
75	23008	70	0
75	23077	69	-1
75	23147	70	1
75	23217	70	0
75	23287	70	0
75	23357	70	0
75	23427	70	0
75	23496	69	-1
75	23567	71	2
75	23636	69	-2
75	23706	70	1
75	23776	70	0
75	23846	70	0
75	23916	70	0
75	23986	70	0
75	24056	70	0
75	24126	70	0
75	24196	70	0
75	24266	70	0
75	24336	70	0
75	24406	70	0
75	24476	70	0
75	24546	70	0
75	24616	70	0
75	24685	69	-1
75	24756	71	2
75	24825	69	-2
75	24896	71	2
75	24965	69	-2
75	25035	70	1
75	25105	70	0
75	25175	70	0
75	25245	70	0
75	25315	70	0
75	25385	70	0
75	25455	70	0
75	25525	70	0
75	25595	70	0
75	25665	70	0
75	25735	70	0
75	25805	70	0
75	25875	70	0
75	25945	70	0
75	26015	70	0
75	26085	70	0
75	26155	70	0
75	26225	70	0
75	26295	70	0
75	26365	70	0
90	26435	70	0
90	26506	71	1
90	26576	70	-1
90	26647	71	1
90	26718	71	0
90	26789	71	0
90	26861	72	1
90	26932	71	-1
90	27004	72	1
90	27076	72	0
90	27149	73	1
90	27222	73	0
90	27294	72	-1
90	27367	73	1
90	27440	73	0
90	27512	72	-1
90	27586	74	2
90	27659	73	-1
90	27732	73	0
90	27806	74	1
90	27880	74	0
90	27953	73	-1
90	28027	74	1
90	28101	74	0
90	28175	74	0
90	28249	74	0
90	28324	75	1
90	28398	74	-1
90	28472	74	0
90	28546	74	0
90	28621	75	1
90	28696	75	0
90	28770	74	-1
90	28844	74	0
90	28920	76	2
90	28994	74	-2
90	29069	75	1
90	29144	75	0
90	29219	75	0
90	29294	75	0
90	29368	74	-1
90	29444	76	2
90	29519	75	-1
90	29594	75	0
90	29669	75	0
90	29744	75	0
90	29820	76	1
90	29895	75	-1
90	29970	75	0
90	30045	75	0
90	30120	75	0
90	30196	76	1
90	30272	76	0
90	30347	75	-1
90	30422	75	0
90	30498	76	1
90	30573	75	-1
90	30648	75	0
90	30724	76	1
90	30800	76	0
90	30875	75	-1
90	30951	76	1
90	31026	75	-1
90	31102	76	1
90	31178	76	0
90	31253	75	-1
90	31328	75	0
90	31404	76	1
90	31480	76	0
90	31556	76	0
90	31632	76	0
90	31707	75	-1
90	31783	76	1
90	31858	75	-1
90	31934	76	1
90	32010	76	0
90	32086	76	0
90	32161	75	-1
90	32237	76	1
90	32313	76	0
90	32388	75	-1
90	32464	76	1
90	32540	76	0
90	32616	76	0
90	32692	76	0
90	32768	76	0
90	32844	76	0
90	32920	76	0
90	32995	75	-1
90	33071	76	1
90	33147	76	0
90	33223	76	0
90	33299	76	0
90	33374	75	-1
90	33450	76	1
90	33526	76	0
90	33602	76	0
90	33678	76	0
90	33754	76	0
90	33830	76	0
90	33905	75	-1
90	33981	76	1
90	34057	76	0
90	34133	76	0
90	34209	76	0
90	34285	76	0
90	34360	75	-1
90	34436	76	1
90	34512	76	0
90	34588	76	0
90	34664	76	0
90	34740	76	0
90	34816	76	0
90	34892	76	0
90	34968	76	0
90	35044	76	0
90	35120	76	0
90	35196	76	0
90	35272	76	0
90	35347	75	-1
90	35423	76	1
90	35499	76	0
90	35575	76	0
90	35651	76	0
90	35727	76	0
90	35803	76	0
90	35879	76	0
90	35955	76	0
90	36031	76	0
90	36106	75	-1
90	36182	76	1
90	36258	76	0
90	36334	76	0
90	36410	76	0
90	36486	76	0
90	36562	76	0
90	36638	76	0
90	36714	76	0
90	36790	76	0
90	36866	76	0
90	36942	76	0
90	37018	76	0
90	37094	76	0
90	37170	76	0
90	37246	76	0
90	37322	76	0
90	37398	76	0
90	37474	76	0
90	37550	76	0
90	37626	76	0
105	37702	76	0
105	37778	76	0
105	37854	76	0
105	37931	77	1
105	38008	77	0
105	38084	76	-1
105	38162	78	2
105	38239	77	-1
105	38316	77	0
105	38394	78	1
105	38472	78	0
105	38549	77	-1
105	38628	79	2
105	38705	77	-2
105	38784	79	2
105	38862	78	-1
105	38940	78	0
105	39019	79	1
105	39097	78	-1
105	39176	79	1
105	39254	78	-1
105	39331	77	-1
105	39410	79	2
105	39489	79	0
105	39568	79	0
105	39647	79	0
105	39726	79	0
105	39805	79	0
105	39884	79	0
105	39963	79	0
105	40042	79	0
105	40120	78	-1
105	40199	79	1
105	40278	79	0
105	40356	78	-1
105	40435	79	1
105	40514	79	0
105	40594	80	1
105	40673	79	-1
105	40753	80	1
105	40832	79	-1
105	40912	80	1
105	40991	79	-1
105	41070	79	0
105	41148	78	-1
105	41228	80	2
105	41308	80	0
105	41387	79	-1
105	41467	80	1
105	41546	79	-1
105	41624	78	-1
105	41704	80	2
105	41783	79	-1
105	41863	80	1
105	41942	79	-1
105	42020	78	-1
105	42100	80	2
105	42180	80	0
105	42260	80	0
105	42339	79	-1
105	42419	80	1
105	42499	80	0
105	42578	79	-1
105	42656	78	-1
105	42736	80	2
105	42816	80	0
105	42896	80	0
105	42975	79	-1
105	43055	80	1
105	43135	80	0
105	43214	79	-1
105	43292	78	-1
105	43370	78	0
105	43450	80	2
105	43530	80	0
105	43610	80	0
105	43690	80	0
105	43770	80	0
105	43849	79	-1
105	43929	80	1
105	44009	80	0
105	44089	80	0
105	44168	79	-1
105	44246	78	-1
105	44324	78	0
105	44404	80	2
105	44484	80	0
105	44564	80	0
105	44644	80	0
105	44723	79	-1
105	44803	80	1
105	44883	80	0
105	44962	79	-1
105	45040	78	-1
105	45118	78	0
105	45196	78	0
105	45274	78	0
105	45354	80	2
105	45434	80	0
105	45514	80	0
105	45594	80	0
105	45674	80	0
105	45754	80	0
105	45833	79	-1
105	45913	80	1
105	45993	80	0
105	46073	80	0
105	46153	80	0
105	46233	80	0
105	46312	79	-1
105	46390	78	-1
105	46468	78	0
105	46548	80	2
105	46628	80	0
105	46708	80	0
105	46788	80	0
105	46867	79	-1
105	46945	78	-1
105	47023	78	0
105	47103	80	2
105	47183	80	0
105	47263	80	0
105	47343	80	0
105	47422	79	-1
105	47500	78	-1
105	47578	78	0
105	47656	78	0
105	47734	78	0
105	47814	80	2
105	47894	80	0
105	47974	80	0
105	48054	80	0
105	48134	80	0
105	48214	80	0
105	48294	80	0
105	48374	80	0
105	48454	80	0
105	48534	80	0
105	48614	80	0
105	48694	80	0
105	48773	79	-1
105	48853	80	1
105	48933	80	0
105	49013	80	0
105	49093	80	0
120	49173	80	0
120	49253	80	0
120	49333	80	0
120	49414	81	1
120	49494	80	-1
120	49573	79	-1
120	49654	81	2
120	49735	81	0
120	49816	81	0
120	49897	81	0
120	49977	80	-1
120	50058	81	1
120	50140	82	1
120	50221	81	-1
120	50303	82	1
120	50385	82	0
120	50466	81	-1
120	50546	80	-1
120	50626	80	0
120	50708	82	2
120	50788	80	-2
120	50868	80	0
120	50948	80	0
120	51029	81	1
120	51111	82	1
120	51193	82	0
120	51275	82	0
120	51356	81	-1
120	51438	82	1
120	51518	80	-2
120	51599	81	1
120	51681	82	1
120	51762	81	-1
120	51844	82	1
120	51925	81	-1
120	52008	83	2
120	52090	82	-1
120	52172	82	0
120	52253	81	-1
120	52336	83	2
120	52418	82	-1
120	52500	82	0
120	52581	81	-1
120	52664	83	2
120	52746	82	-1
120	52827	81	-1
120	52910	83	2
120	52992	82	-1
120	53073	81	-1
120	53156	83	2
120	53239	83	0
120	53321	82	-1
120	53402	81	-1
120	53485	83	2
120	53568	83	0
120	53650	82	-1
120	53731	81	-1
120	53814	83	2
120	53897	83	0
120	53980	83	0
120	54063	83	0
120	54145	82	-1
120	54226	81	-1
120	54309	83	2
120	54392	83	0
120	54474	82	-1
120	54556	82	0
120	54638	82	0
120	54719	81	-1
120	54802	83	2
120	54884	82	-1
120	54965	81	-1
120	55046	81	0
120	55129	83	2
120	55212	83	0
120	55294	82	-1
120	55375	81	-1
120	55458	83	2
120	55540	82	-1
120	55622	82	0
120	55704	82	0
120	55785	81	-1
120	55868	83	2
120	55951	83	0
120	56033	82	-1
120	56114	81	-1
120	56195	81	0
120	56278	83	2
120	56360	82	-1
120	56442	82	0
120	56524	82	0
120	56605	81	-1
120	56686	81	0
120	56769	83	2
120	56852	83	0
120	56934	82	-1
120	57016	82	0
120	57098	82	0
120	57179	81	-1
120	57260	81	0
120	57343	83	2
120	57426	83	0
120	57509	83	0
120	57592	83	0
120	57674	82	-1
120	57755	81	-1
120	57836	81	0
120	57917	81	0
120	58000	83	2
120	58081	81	-2
120	58164	83	2
120	58247	83	0
120	58330	83	0
120	58412	82	-1
120	58494	82	0
120	58576	82	0
120	58657	81	-1
120	58740	83	2
120	58823	83	0
120	58906	83	0
120	58988	82	-1
120	59070	82	0
120	59152	82	0
120	59233	81	-1
120	59314	81	0
120	59395	81	0
120	59478	83	2
120	59559	81	-2
120	59642	83	2
120	59725	83	0
120	59808	83	0
120	59890	82	-1
120	59972	82	0
120	60054	82	0
120	60135	81	-1
120	60216	81	0
120	60297	81	0
120	60380	83	2
120	60461	81	-2
120	60544	83	2
120	60627	83	0
120	60710	83	0
120	60791	81	-2
120	60874	83	2
120	60957	83	0
120	61040	83	0
120	61121	81	-2
120	61204	83	2
120	61287	83	0
120	61370	83	0
120	61452	82	-1
135	61534	82	0
135	61617	83	1
135	61700	83	0
135	61782	82	-1
135	61865	83	1
135	61947	82	-1
135	62030	83	1
135	62112	82	-1
135	62194	82	0
135	62276	82	0
135	62359	83	1
135	62443	84	1
135	62527	84	0
135	62610	83	-1
135	62694	84	1
135	62776	82	-2
135	62859	83	1
135	62944	85	2
135	63028	84	-1
135	63111	83	-1
135	63196	85	2
135	63280	84	-1
135	63363	83	-1
135	63448	85	2
135	63532	84	-1
135	63615	83	-1
135	63698	83	0
135	63781	83	0
135	63866	85	2
135	63951	85	0
135	64036	85	0
135	64121	85	0
135	64206	85	0
135	64290	84	-1
135	64374	84	0
135	64459	85	1
135	64544	85	0
135	64628	84	-1
135	64712	84	0
135	64797	85	1
135	64882	85	0
135	64967	85	0
135	65052	85	0
135	65137	85	0
135	65222	85	0
135	65307	85	0
135	65392	85	0
135	65475	83	-2
135	65560	85	2
135	65643	83	-2
135	65726	83	0
135	65810	84	1
135	65894	84	0
135	65978	84	0
135	66063	85	1
135	66148	85	0
135	66233	85	0
135	66318	85	0
135	66402	84	-1
135	66486	84	0
135	66570	84	0
135	66655	85	1
135	66740	85	0
135	66825	85	0
135	66910	85	0
135	66993	83	-2
135	67078	85	2
135	67161	83	-2
135	67244	83	0
135	67328	84	1
135	67412	84	0
135	67496	84	0
135	67581	85	1
135	67666	85	0
135	67749	83	-2
135	67832	83	0
135	67916	84	1
135	68000	84	0
135	68084	84	0
135	68169	85	1
135	68254	85	0
135	68339	85	0
135	68422	83	-2
135	68506	84	1
135	68590	84	0
135	68674	84	0
135	68759	85	1
135	68844	85	0
135	68927	83	-2
135	69011	84	1
135	69096	85	1
135	69181	85	0
135	69266	85	0
135	69350	84	-1
135	69434	84	0
135	69518	84	0
135	69603	85	1
135	69688	85	0
135	69773	85	0
135	69856	83	-2
135	69940	84	1
135	70024	84	0
135	70108	84	0
135	70193	85	1
135	70278	85	0
135	70361	83	-2
135	70444	83	0
135	70528	84	1
135	70612	84	0
135	70696	84	0
135	70781	85	1
135	70866	85	0
135	70951	85	0
135	71034	83	-2
135	71118	84	1
135	71202	84	0
135	71286	84	0
135	71371	85	1
135	71456	85	0
135	71541	85	0
135	71624	83	-2
135	71708	84	1
135	71792	84	0
135	71876	84	0
135	71961	85	1
135	72046	85	0
135	72129	83	-2
135	72212	83	0
135	72296	84	1
135	72381	85	1
135	72466	85	0
135	72549	83	-2
135	72634	85	2
135	72718	84	-1
135	72803	85	1
135	72888	85	0
135	72973	85	0
135	73058	85	0
135	73142	84	-1
135	73226	84	0
135	73310	84	0
135	73395	85	1
135	73480	85	0
135	73563	83	-2
135	73647	84	1
135	73732	85	1
135	73817	85	0
135	73902	85	0
135	73986	84	-1
135	74070	84	0
135	74154	84	0
135	74237	83	-1
135	74322	85	2
135	74406	84	-1
135	74491	85	1
135	74576	85	0
135	74661	85	0
135	74744	83	-2
135	74828	84	1
135	74913	85	1
135	74998	85	0
135	75082	84	-1
135	75166	84	0
150	75250	84	0
150	75335	85	1
150	75420	85	0
150	75504	84	-1
150	75588	84	0
150	75672	84	0
150	75756	84	0
150	75842	86	2
150	75926	84	-2
150	76010	84	0
150	76094	84	0
150	76179	85	1
150	76265	86	1
150	76352	87	1
150	76438	86	-1
150	76522	84	-2
150	76607	85	1
150	76693	86	1
150	76778	85	-1
150	76863	85	0
150	76949	86	1
150	77034	85	-1
150	77119	85	0
150	77205	86	1
150	77290	85	-1
150	77375	85	0
150	77462	87	2
150	77548	86	-1
150	77633	85	-1
150	77720	87	2
150	77806	86	-1
150	77891	85	-1
150	77976	85	0
150	78061	85	0
150	78148	87	2
150	78234	86	-1
150	78319	85	-1
150	78404	85	0
150	78491	87	2
150	78578	87	0
150	78664	86	-1
150	78749	85	-1
150	78836	87	2
150	78921	85	-2
150	79008	87	2
150	79094	86	-1
150	79179	85	-1
150	79264	85	0
150	79349	85	0
150	79436	87	2
150	79520	84	-3
150	79606	86	2
150	79692	86	0
150	79777	85	-1
150	79862	85	0
150	79947	85	0
150	80034	87	2
150	80120	86	-1
150	80206	86	0
150	80292	86	0
150	80377	85	-1
150	80462	85	0
150	80549	87	2
150	80636	87	0
150	80722	86	-1
150	80807	85	-1
150	80892	85	0
150	80977	85	0
150	81064	87	2
150	81151	87	0
150	81238	87	0
150	81324	86	-1
150	81410	86	0
150	81496	86	0
150	81581	85	-1
150	81666	85	0
150	81753	87	2
150	81840	87	0
150	81926	86	-1
150	82012	86	0
150	82098	86	0
150	82183	85	-1
150	82268	85	0
150	82355	87	2
150	82442	87	0
150	82528	86	-1
150	82614	86	0
150	82700	86	0
150	82785	85	-1
150	82870	85	0
150	82957	87	2
150	83044	87	0
150	83130	86	-1
150	83215	85	-1
150	83300	85	0
150	83385	85	0
150	83472	87	2
150	83558	86	-1
150	83643	85	-1
150	83728	85	0
150	83813	85	0
150	83900	87	2
150	83986	86	-1
