Pendolo inverso attivazione
(dt=10, OCR2A=156, Prescaler=1024)
PWM	mStep	mVel	mAcc
121	12005	83	0
121	12087	82	-1
121	12170	83	1
121	12253	83	0
121	12335	82	-1
121	12418	83	1
121	12501	83	0
121	12583	82	-1
121	12666	83	1
121	12749	83	0
121	12830	81	-2
121	12912	82	1
121	12995	83	1
121	13077	82	-1
121	13160	83	1
121	13242	82	-1
121	13325	83	1
121	13408	83	0
121	13490	82	-1
121	13573	83	1
121	13655	82	-1
121	13738	83	1
121	13819	81	-2
121	13901	82	1
121	13982	81	-1
121	14064	82	1
123	14147	83	1
121	14228	81	-2
123	14310	82	1
123	14393	83	1
121	14474	81	-2
121	14556	82	1
121	14639	83	1
121	14722	83	0
121	14804	82	-1
121	14887	83	1
123	14970	83	0
123	15052	82	-1
123	15135	83	1
121	15218	83	0
121	15299	81	-2
121	15380	81	0
123	15462	82	1
121	15545	83	1
123	15626	81	-2
123	15708	82	1
123	15791	83	1
123	15873	82	-1
123	15956	83	1
121	16038	82	-1
123	16122	84	2
123	16205	83	-1
123	16287	82	-1
125	16369	82	0
125	16453	84	2
125	16537	84	0
125	16621	84	0
125	16705	84	0
125	16789	84	0
125	16873	84	0
125	16957	84	0
125	17041	84	0
125	17123	82	-2
125	17205	82	0
127	17288	83	1
127	17372	84	1
127	17456	84	0
127	17539	83	-1
129	17623	84	1
129	17706	83	-1
129	17790	84	1
131	17873	83	-1
131	17957	84	1
131	18040	83	-1
131	18125	85	2
133	18208	83	-2
133	18293	85	2
133	18378	85	0
133	18463	85	0
133	18546	83	-2
135	18629	83	0
135	18713	84	1
135	18796	83	-1
135	18880	84	1
135	18965	85	1
135	19049	84	-1
137	19134	85	1
137	19218	84	-1
137	19302	84	0
137	19388	86	2
137	19472	84	-2
137	19558	86	2
137	19644	86	0
137	19730	86	0
139	19816	86	0
139	19900	84	-2
139	19984	84	0
139	20068	84	0
139	20152	84	0
139	20237	85	1
139	20321	84	-1
139	20406	85	1
139	20492	86	1
139	20576	84	-2
141	20661	85	1
141	20745	84	-1
141	20830	85	1
141	20914	84	-1
141	20999	85	1
141	21084	85	0
141	21170	86	1
141	21255	85	-1
143	21340	85	0
143	21427	87	2
143	21513	86	-1
145	21598	85	-1
145	21683	85	0
145	21768	85	0
147	21853	85	0
147	21938	85	0
147	22024	86	1
147	22111	87	1
149	22198	87	0
149	22284	86	-1
149	22371	87	1
151	22457	86	-1
151	22542	85	-1
151	22628	86	1
151	22714	86	0
153	22802	88	2
153	22890	88	0
153	22977	87	-1
153	23064	87	0
155	23150	86	-1
155	23238	88	2
155	23324	86	-2
155	23411	87	1
155	23497	86	-1
155	23583	86	0
157	23670	87	1
157	23756	86	-1
157	23843	87	1
159	23930	87	0
159	24019	89	2
159	24107	88	-1
159	24194	87	-1
159	24281	87	0
161	24368	87	0
161	24455	87	0
161	24542	87	0
161	24629	87	0
163	24716	87	0
163	24803	87	0
165	24890	87	0
165	24978	88	1
165	25065	87	-1
165	25153	88	1
167	25240	87	-1
167	25328	88	1
167	25415	87	-1
169	25503	88	1
169	25591	88	0
171	25679	88	0
171	25767	88	0
173	25855	88	0
173	25943	88	0
175	26031	88	0
175	26119	88	0
175	26207	88	0
177	26295	88	0
177	26383	88	0
177	26472	89	1
179	26561	89	0
179	26650	89	0
179	26739	89	0
181	26828	89	0
181	26917	89	0
181	27005	88	-1
183	27092	87	-1
183	27181	89	2
185	27270	89	0
185	27358	88	-1
187	27446	88	0
187	27536	90	2
187	27625	89	-1
189	27714	89	0
189	27803	89	0
189	27892	89	0
189	27981	89	0
189	28070	89	0
189	28160	90	1
189	28250	90	0
189	28339	89	-1
189	28429	90	1
189	28519	90	0
191	28608	89	-1
191	28698	90	1
193	28788	90	0
193	28878	90	0
193	28967	89	-1
195	29057	90	1
195	29147	90	0
197	29238	91	1
197	29327	89	-2
199	29416	89	0
199	29506	90	1
201	29596	90	0
201	29686	90	0
201	29777	91	1
203	29867	90	-1
203	29958	91	1
203	30048	90	-1
205	30139	91	1
205	30229	90	-1
205	30318	89	-1
207	30409	91	2
207	30500	91	0
207	30590	90	-1
207	30679	89	-1
207	30768	89	0
209	30859	91	2
209	30950	91	0
209	31041	91	0
209	31132	91	0
209	31223	91	0
211	31314	91	0
211	31405	91	0
211	31496	91	0
211	31587	91	0
213	31679	92	1
213	31770	91	-1
213	31861	91	0
213	31952	91	0
213	32043	91	0
215	32133	90	-1
215	32224	91	1
215	32315	91	0
217	32407	92	1
217	32498	91	-1
217	32590	92	1
217	32681	91	-1
219	32773	92	1
219	32864	91	-1
219	32955	91	0
221	33045	90	-1
221	33137	92	2
221	33228	91	-1
221	33320	92	1
223	33411	91	-1
223	33501	90	-1
223	33593	92	2
223	33685	92	0
223	33776	91	-1
225	33866	90	-1
225	33958	92	2
225	34050	92	0
225	34141	91	-1
225	34231	90	-1
227	34323	92	2
227	34415	92	0
229	34507	92	0
229	34599	92	0
229	34691	92	0
231	34783	92	0
231	34875	92	0
233	34967	92	0
233	35059	92	0
235	35151	92	0
235	35243	92	0
237	35335	92	0
237	35427	92	0
239	35518	91	-1
239	35610	92	1
241	35702	92	0
241	35793	91	-1
243	35885	92	1
243	35976	91	-1
243	36068	92	1
245	36161	93	1
247	36253	92	-1
247	36346	93	1
247	36439	93	0
249	36531	92	-1
249	36622	91	-1
251	36715	93	2
251	36808	93	0
253	36900	92	-1
253	36991	91	-1
253	37084	93	2
255	37175	91	-2
255	37267	92	1
255	37360	93	1
255	37454	94	1
255	37548	94	0
255	37642	94	0
255	37736	94	0
255	37830	94	0
255	37924	94	0
255	38018	94	0
255	38112	94	0
255	38206	94	0
255	38298	92	-2
255	38391	93	1
255	38485	94	1
255	38579	94	0
255	38673	94	0
255	38767	94	0
255	38861	94	0
255	38955	94	0
255	39048	93	-1
255	39142	94	1
255	39236	94	0
255	39330	94	0
255	39424	94	0
255	39518	94	0
255	39610	92	-2
255	39702	92	0
255	39795	93	1
255	39889	94	1
255	39983	94	0
255	40077	94	0
255	40169	92	-2
255	40261	92	0
255	40354	93	1
255	40448	94	1
255	40542	94	0
255	40636	94	0
255	40730	94	0
255	40822	92	-2
255	40915	93	1
255	41009	94	1
255	41103	94	0
255	41197	94	0
255	41291	94	0
255	41385	94	0
255	41478	93	-1
255	41572	94	1
255	41666	94	0
255	41760	94	0
255	41854	94	0
255	41946	92	-2
255	42039	93	1
255	42133	94	1
255	42227	94	0
255	42319	92	-2
255	42412	93	1
255	42506	94	1
255	42600	94	0
255	42694	94	0
255	42786	92	-2
255	42879	93	1
255	42973	94	1
255	43067	94	0
255	43161	94	0
255	43255	94	0
255	43348	93	-1
255	43442	94	1
255	43536	94	0
255	43628	92	-2
255	43721	93	1
255	43815	94	1
255	43909	94	0
255	44001	92	-2
255	44094	93	1
255	44188	94	1
255	44282	94	0
255	44377	95	1
255	44471	94	-1
255	44565	94	0
255	44659	94	0
255	44752	93	-1
255	44846	94	1
255	44940	94	0
255	45034	94	0
255	45126	92	-2
255	45219	93	1
255	45313	94	1
255	45405	92	-2
255	45498	93	1
255	45592	94	1
255	45686	94	0
255	45778	92	-2
255	45871	93	1
255	45965	94	1
255	46059	94	0
255	46153	94	0
255	46245	92	-2
255	46338	93	1
255	46432	94	1
255	46526	94	0
255	46618	92	-2
255	46711	93	1
255	46805	94	1
255	46899	94	0
255	46993	94	0
255	47085	92	-2
255	47178	93	1
255	47272	94	1
255	47366	94	0
255	47459	93	-1
255	47553	94	1
255	47647	94	0
255	47741	94	0
255	47834	93	-1
255	47928	94	1
255	48022	94	0
255	48116	94	0
255	48209	93	-1
255	48303	94	1
255	48397	94	0
255	48491	94	0
255	48583	92	-2
255	48676	93	1
255	48770	94	1
255	48864	94	0
255	48957	93	-1
255	49051	94	1
255	49145	94	0
255	49239	94	0
255	49334	95	1
255	49428	94	-1
255	49522	94	0
255	49616	94	0
255	49710	94	0
255	49804	94	0
255	49896	92	-2
255	49989	93	1
255	50083	94	1
255	50177	94	0
255	50270	93	-1
255	50364	94	1
255	50458	94	0
255	50550	92	-2
255	50643	93	1
255	50737	94	1
255	50831	94	0
255	50924	93	-1
255	51018	94	1
255	51112	94	0
255	51204	92	-2
255	51297	93	1
255	51391	94	1
255	51485	94	0
255	51577	92	-2
255	51670	93	1
255	51764	94	1
255	51858	94	0
255	51953	95	1
255	52047	94	-1
255	52141	94	0
255	52235	94	0
255	52329	94	0
255	52422	93	-1
255	52516	94	1
255	52610	94	0
255	52702	92	-2
255	52795	93	1
255	52889	94	1
255	52983	94	0
255	53077	94	0
255	53169	92	-2
255	53262	93	1
255	53356	94	1
253	53450	94	0
253	53542	92	-2
251	53635	93	1
251	53728	93	0
251	53822	94	1
251	53915	93	-1
251	54007	92	-1
251	54100	93	1
249	54193	93	0
249	54287	94	1
247	54379	92	-2
245	54471	92	0
243	54564	93	1
241	54656	92	-1
239	54747	91	-1
239	54838	91	0
237	54931	93	2
235	55023	92	-1
235	55114	91	-1
235	55205	91	0
233	55298	93	2
233	55390	92	-1
231	55483	93	1
229	55574	91	-2
229	55665	91	0
227	55757	92	1
227	55847	90	-2
225	55938	91	1
225	56030	92	1
225	56122	92	0
223	56214	92	0
223	56306	92	0
223	56398	92	0
221	56490	92	0
221	56582	92	0
219	56674	92	0
217	56766	92	0
217	56857	91	-1
217	56947	90	-1
217	57039	92	2
215	57131	92	0
215	57222	91	-1
213	57314	92	1
213	57405	91	-1
211	57497	92	1
211	57588	91	-1
209	57680	92	1
209	57771	91	-1
207	57863	92	1
207	57954	91	-1
205	58045	91	0
205	58136	91	0
203	58227	91	0
203	58318	91	0
201	58409	91	0
201	58500	91	0
201	58591	91	0
201	58682	91	0
201	58773	91	0
201	58863	90	-1
201	58954	91	1
201	59045	91	0
201	59136	91	0
201	59226	90	-1
201	59317	91	1
201	59407	90	-1
201	59496	89	-1
201	59587	91	2
201	59677	90	-1
201	59768	91	1
201	59859	91	0
201	59949	90	-1
201	60040	91	1
201	60130	90	-1
201	60221	91	1
201	60312	91	0
201	60402	90	-1
201	60493	91	1
201	60584	91	0
201	60674	90	-1
201	60765	91	1
201	60856	91	0
201	60946	90	-1
201	61037	91	1
201	61128	91	0
201	61218	90	-1
201	61309	91	1
201	61400	91	0
201	61490	90	-1
201	61581	91	1
201	61672	91	0
201	61763	91	0
201	61853	90	-1
201	61944	91	1
201	62035	91	0
201	62125	90	-1
201	62214	89	-1
201	62305	91	2
201	62395	90	-1
201	62486	91	1
201	62577	91	0
201	62668	91	0
201	62758	90	-1
201	62849	91	1
201	62940	91	0
201	63031	91	0
201	63121	90	-1
201	63210	89	-1
201	63299	89	0
201	63390	91	2
201	63481	91	0
201	63572	91	0
201	63662	90	-1
201	63753	91	1
201	63844	91	0
201	63935	91	0
201	64026	91	0
201	64117	91	0
201	64207	90	-1
201	64298	91	1
201	64389	91	0
201	64480	91	0
201	64571	91	0
201	64661	90	-1
201	64752	91	1
201	64843	91	0
201	64934	91	0
201	65025	91	0
201	65115	90	-1
201	65206	91	1
201	65297	91	0
201	65387	90	-1
201	65476	89	-1
201	65567	91	2
201	65658	91	0
201	65748	90	-1
201	65837	89	-1
201	65926	89	0
201	66017	91	2
201	66108	91	0
201	66199	91	0
201	66289	90	-1
201	66380	91	1
201	66471	91	0
201	66562	91	0
201	66652	90	-1
201	66741	89	-1
201	66832	91	2
201	66923	91	0
201	67013	90	-1
201	67104	91	1
201	67195	91	0
201	67286	91	0
201	67376	90	-1
201	67467	91	1
201	67558	91	0
201	67649	91	0
201	67739	90	-1
201	67828	89	-1
201	67919	91	2
201	68010	91	0
201	68100	90	-1
201	68189	89	-1
201	68280	91	2
201	68371	91	0
201	68461	90	-1
201	68552	91	1
201	68643	91	0
201	68734	91	0
201	68824	90	-1
201	68915	91	1
201	69006	91	0
201	69097	91	0
201	69187	90	-1
201	69276	89	-1
201	69367	91	2
201	69458	91	0
201	69549	91	0
201	69639	90	-1
201	69730	91	1
201	69821	91	0
201	69912	91	0
201	70002	90	-1
201	70093	91	1
201	70184	91	0
201	70274	90	-1
201	70363	89	-1
201	70454	91	2
201	70544	90	-1
201	70633	89	-1
201	70722	89	0
201	70813	91	2
201	70903	90	-1
201	70994	91	1
201	71085	91	0
201	71176	91	0
201	71266	90	-1
201	71357	91	1
201	71448	91	0
201	71539	91	0
201	71629	90	-1
201	71720	91	1
201	71811	91	0
201	71901	90	-1
201	71992	91	1
201	72083	91	0
201	72173	90	-1
201	72262	89	-1
201	72353	91	2
201	72444	91	0
201	72535	91	0
201	72625	90	-1
201	72716	91	1
201	72807	91	0
201	72898	91	0
201	72988	90	-1
201	73077	89	-1
201	73166	89	0
201	73257	91	2
201	73348	91	0
201	73438	90	-1
201	73527	89	-1
201	73618	91	2
201	73709	91	0
201	73800	91	0
201	73890	90	-1
201	73981	91	1
201	74072	91	0
201	74163	91	0
199	74253	90	-1
201	74344	91	1
201	74435	91	0
201	74526	91	0
201	74616	90	-1
201	74707	91	1
201	74798	91	0
201	74889	91	0
201	74979	90	-1
201	75068	89	-1
201	75159	91	2
201	75250	91	0
201	75341	91	0
201	75432	91	0
201	75522	90	-1
199	75613	91	1
201	75704	91	0
201	75795	91	0
201	75886	91	0
201	75977	91	0
201	76067	90	-1
201	76158	91	1
201	76249	91	0
201	76340	91	0
201	76431	91	0
201	76521	90	-1
201	76612	91	1
201	76701	89	-2
201	76792	91	2
201	76883	91	0
201	76974	91	0
201	77064	90	-1
201	77155	91	1
201	77246	91	0
201	77337	91	0
201	77427	90	-1
201	77516	89	-1
201	77605	89	0
201	77696	91	2
201	77787	91	0
201	77878	91	0
201	77968	90	-1
201	78057	89	-1
201	78146	89	0
201	78237	91	2
201	78328	91	0
201	78419	91	0
201	78509	90	-1
201	78598	89	-1
199	78689	91	2
201	78780	91	0
201	78870	90	-1
201	78960	90	0
201	79050	90	0
201	79141	91	1
201	79232	91	0
201	79323	91	0
201	79413	90	-1
201	79502	89	-1
201	79591	89	0
201	79682	91	2
199	79773	91	0
201	79864	91	0
201	79955	91	0
201	80045	90	-1
201	80136	91	1
201	80227	91	0
201	80318	91	0
201	80409	91	0
201	80500	91	0
201	80590	90	-1
199	80681	91	1
197	80772	91	0
195	80863	91	0
195	80953	90	-1
195	81042	89	-1
193	81131	89	0
191	81222	91	2
191	81312	90	-1
191	81403	91	1
191	81493	90	-1
191	81583	90	0
191	81672	89	-1
191	81762	90	1
191	81852	90	0
191	81943	91	1
191	82033	90	-1
191	82123	90	0
189	82213	90	0
189	82304	91	1
187	82394	90	-1
187	82484	90	0
187	82574	90	0
185	82664	90	0
185	82754	90	0
183	82844	90	0
183	82934	90	0
181	83024	90	0
181	83114	90	0
181	83204	90	0
181	83293	89	-1
181	83383	90	1
181	83473	90	0
179	83563	90	0
179	83652	89	-1
177	83742	90	1
177	83831	89	-1
177	83921	90	1
177	84010	89	-1
175	84100	90	1
173	84189	89	-1
171	84278	89	0
171	84367	89	0
169	84457	90	1
169	84545	88	-2
169	84635	90	2
169	84724	89	-1
169	84813	89	0
169	84902	89	0
167	84991	89	0
167	85080	89	0
167	85168	88	-1
165	85257	89	1
165	85345	88	-1
165	85433	88	0
165	85521	88	0
165	85609	88	0
163	85697	88	0
163	85786	89	1
161	85875	89	0
161	85963	88	-1
159	86052	89	1
159	86141	89	0
159	86229	88	-1
157	86318	89	1
157	86406	88	-1
157	86493	87	-1
157	86581	88	1
157	86670	89	1
155	86758	88	-1
153	86847	89	1
153	86935	88	-1
151	87024	89	1
149	87112	88	-1
149	87201	89	1
147	87291	90	1
147	87379	88	-2
145	87468	89	1
143	87556	88	-1
141	87644	88	0
141	87732	88	0
139	87820	88	0
137	87907	87	-1
137	87994	87	0
135	88080	86	-1
135	88167	87	1
133	88254	87	0
133	88342	88	1
133	88428	86	-2
133	88514	86	0
133	88600	86	0
133	88687	87	1
133	88773	86	-1
133	88860	87	1
131	88947	87	0
131	89032	85	-2
129	89117	85	0
129	89202	85	0
125	89287	85	0
125	89372	85	0
123	89457	85	0
121	89543	86	1
121	89627	84	-2
121	89711	84	0
119	89796	85	1
119	89881	85	0
119	89965	84	-1
119	90049	84	0
119	90134	85	1
119	90219	85	0
117	90302	83	-2
117	90385	83	0
117	90468	83	0
115	90551	83	0
115	90634	83	0
113	90717	83	0
111	90801	84	1
111	90883	82	-2
111	90966	83	1
109	91050	84	1
109	91134	84	0
107	91217	83	-1
107	91299	82	-1
107	91380	81	-1
105	91461	81	0
103	91543	82	1
103	91626	83	1
101	91709	83	0
101	91791	82	-1
99	91871	80	-2
99	91953	82	2
97	92034	81	-1
97	92115	81	0
97	92197	82	1
95	92278	81	-1
95	92359	81	0
95	92440	81	0
95	92521	81	0
93	92601	80	-1
93	92681	80	0
93	92761	80	0
93	92841	80	0
91	92920	79	-1
91	93000	80	1
91	93079	79	-1
91	93158	79	0
89	93237	79	0
89	93315	78	-1
87	93394	79	1
87	93472	78	-1
85	93550	78	0
83	93628	78	0
83	93705	77	-1
81	93782	77	0
79	93859	77	0
77	93936	77	0
77	94012	76	-1
75	94088	76	0
73	94164	76	0
73	94239	75	-1
71	94313	74	-1
71	94388	75	1
71	94462	74	-1
71	94535	73	-1
69	94608	73	0
69	94681	73	0
69	94753	72	-1
67	94825	72	0
67	94897	72	0
65	94968	71	-1
65	95038	70	-1
63	95109	71	1
63	95179	70	-1
61	95248	69	-1
61	95317	69	0
61	95386	69	0
59	95454	68	-1
59	95521	67	-1
57	95589	68	1
55	95655	66	-2
53	95722	67	1
53	95787	65	-2
51	95853	66	1
51	95917	64	-2
51	95981	64	0
49	96044	63	-1
49	96107	63	0
49	96169	62	-1
47	96230	61	-1
47	96291	61	0
47	96351	60	-1
47	96411	60	0
45	96470	59	-1
45	96529	59	0
45	96587	58	-1
43	96645	58	0
43	96701	56	-2
41	96758	57	1
39	96814	56	-1
37	96869	55	-1
37	96923	54	-1
35	96976	53	-1
33	97029	53	0
31	97080	51	-2
29	97131	51	0
29	97182	51	0
27	97230	48	-3
25	97278	48	0
23	97325	47	-1
19	97371	46	-1
19	97416	45	-1
13	97459	43	-2
11	97501	42	-1
9	97542	41	-1
0	97583	41	0
0	97622	39	-2
0	97658	36	-3
0	97695	37	1
0	97731	36	-1
-7	97764	33	-3
-9	97796	32	-1
-13	97827	31	-1
-13	97855	28	-3
-15	97882	27	-1
-17	97906	24	-3
-19	97929	23	-1
-19	97949	20	-3
-21	97966	17	-3
-21	97981	15	-2
-21	97994	13	-2
-23	98005	11	-2
-23	98014	9	-2
-25	98020	6	-3
-27	98024	4	-2
-27	98025	1	-3
-27	98024	-1	-2
-29	98023	-1	0
-29	98022	-1	0
-29	98021	-1	0
-31	98021	0	1
-33	98021	0	0
-33	98021	0	0
-35	98021	0	0
-35	98020	-1	-1
-37	98019	-1	0
-39	98017	-2	-1
-41	98014	-3	-1
-41	98010	-4	-1
-41	98005	-5	-1
-43	97999	-6	-1
-43	97993	-6	0
-43	97986	-7	-1
-43	97977	-9	-2
-45	97968	-9	0
-47	97957	-11	-2
-47	97946	-11	0
-49	97933	-13	-2
-49	97918	-15	-2
-49	97903	-15	0
-51	97886	-17	-2
-51	97869	-17	0
-51	97851	-18	-1
-53	97831	-20	-2
-53	97809	-22	-2
-55	97787	-22	0
-55	97765	-22	0
-57	97741	-24	-2
-57	97715	-26	-2
-57	97689	-26	0
-59	97662	-27	-1
-59	97633	-29	-2
-59	97603	-30	-1
-59	97572	-31	-1
-61	97540	-32	-1
-61	97506	-34	-2
-61	97472	-34	0
-61	97436	-36	-2
-61	97400	-36	0
-63	97364	-36	0
-63	97327	-37	-1
-63	97289	-38	-1
-63	97250	-39	-1
-65	97210	-40	-1
-65	97170	-40	0
-65	97128	-42	-2
-65	97085	-43	-1
-65	97042	-43	0
-67	96998	-44	-1
-69	96953	-45	-1
-69	96907	-46	-1
-71	96861	-46	0
-73	96814	-47	-1
-75	96765	-49	-2
-77	96716	-49	0
-79	96666	-50	-1
-81	96614	-52	-2
-81	96562	-52	0
-81	96508	-54	-2
-83	96454	-54	0
-83	96398	-56	-2
-83	96341	-57	-1
-83	96284	-57	0
-85	96225	-59	-2
-85	96166	-59	0
-85	96105	-61	-2
-87	96043	-62	-1
-87	95981	-62	0
-87	95919	-62	0
-87	95855	-64	-2
-87	95791	-64	0
-87	95726	-65	-1
-87	95660	-66	-1
-89	95595	-65	1
-89	95528	-67	-2
-89	95462	-66	1
-91	95395	-67	-1
-91	95327	-68	-1
-93	95259	-68	0
-95	95191	-68	0
-97	95121	-70	-2
-97	95052	-69	1
-99	94982	-70	-1
-101	94911	-71	-1
-101	94840	-71	0
-105	94768	-72	-1
-105	94696	-72	0
-107	94623	-73	-1
-109	94550	-73	0
-111	94477	-73	0
-111	94402	-75	-2
-111	94327	-75	0
-113	94252	-75	0
-113	94176	-76	-1
-113	94100	-76	0
-115	94024	-76	0
-115	93949	-75	1
-115	93873	-76	-1
-115	93796	-77	-1
-117	93719	-77	0
-117	93641	-78	-1
-119	93563	-78	0
-119	93485	-78	0
-121	93406	-79	-1
-121	93327	-79	0
-123	93249	-78	1
-123	93171	-78	0
-125	93093	-78	0
-127	93014	-79	-1
-127	92935	-79	0
-129	92854	-81	-2
-131	92773	-81	0
-131	92693	-80	1
-133	92613	-80	0
-135	92531	-82	-2
-137	92450	-81	1
-137	92368	-82	-1
-139	92286	-82	0
-139	92203	-83	-1
-141	92120	-83	0
-141	92038	-82	1
-141	91956	-82	0
-143	91874	-82	0
-143	91791	-83	-1
-145	91709	-82	1
-145	91626	-83	-1
-147	91543	-83	0
-147	91460	-83	0
-149	91376	-84	-1
-149	91291	-85	-1
-151	91207	-84	1
-151	91123	-84	0
-151	91037	-86	-2
-153	90951	-86	0
-153	90867	-84	2
-155	90782	-85	-1
-157	90698	-84	1
-157	90613	-85	-1
-159	90528	-85	0
-159	90443	-85	0
-161	90358	-85	0
-163	90273	-85	0
-163	90187	-86	-1
-165	90102	-85	1
-165	90016	-86	-1
-167	89930	-86	0
-167	89844	-86	0
-169	89758	-86	0
-169	89672	-86	0
-171	89585	-87	-1
-173	89499	-86	1
-173	89412	-87	-1
-175	89326	-86	1
-175	89239	-87	-1
-177	89152	-87	0
-177	89065	-87	0
-177	88978	-87	0
-177	88891	-87	0
-177	88803	-88	-1
-177	88717	-86	2
-177	88629	-88	-2
-177	88542	-87	1
-177	88454	-88	-1
-179	88367	-87	1
-179	88279	-88	-1
-179	88192	-87	1
-179	88105	-87	0
-181	88017	-88	-1
-181	87929	-88	0
-183	87841	-88	0
-183	87754	-87	1
-185	87666	-88	-1
-185	87579	-87	1
-187	87491	-88	-1
-189	87403	-88	0
-189	87315	-88	0
-191	87228	-87	1
-191	87140	-88	-1
-191	87052	-88	0
-191	86963	-89	-1
-193	86875	-88	1
-193	86787	-88	0
-193	86698	-89	-1
-195	86610	-88	1
-195	86522	-88	0
-199	86434	-88	0
-199	86345	-89	-1
-201	86257	-88	1
-203	86168	-89	-1
-205	86079	-89	0
-205	85990	-89	0
-207	85902	-88	1
-209	85813	-89	-1
-211	85724	-89	0
-213	85635	-89	0
-215	85548	-87	2
-217	85460	-88	-1
-219	85371	-89	-1
-221	85281	-90	-1
-223	85191	-90	0
-225	85101	-90	0
-227	85011	-90	0
-229	84921	-90	0
-229	84832	-89	1
-231	84742	-90	-1
-231	84653	-89	1
-233	84562	-91	-2
-235	84472	-90	1
-237	84383	-89	1
-239	84292	-91	-2
-241	84201	-91	0
-243	84112	-89	2
-243	84020	-92	-3
-245	83929	-91	1
-245	83838	-91	0
-247	83747	-91	0
-247	83657	-90	1
-249	83565	-92	-2
-249	83474	-91	1
-251	83384	-90	1
-251	83292	-92	-2
-253	83201	-91	1
-253	83109	-92	-1
-255	83017	-92	0
-255	82925	-92	0
-255	82833	-92	0
-255	82742	-91	1
-255	82649	-93	-2
-255	82557	-92	1
-255	82465	-92	0
-255	82372	-93	-1
-255	82279	-93	0
-255	82186	-93	0
-255	82093	-93	0
-255	82002	-91	2
-255	81910	-92	-1
-255	81817	-93	-1
-255	81724	-93	0
-255	81631	-93	0
-255	81540	-91	2
-255	81448	-92	-1
-255	81355	-93	-1
-255	81262	-93	0
-255	81169	-93	0
-255	81076	-93	0
-255	80985	-91	2
-255	80893	-92	-1
-255	80800	-93	-1
-255	80707	-93	0
-255	80614	-93	0
-255	80523	-91	2
-255	80430	-93	-2
-255	80339	-91	2
-255	80247	-92	-1
-255	80154	-93	-1
-255	80061	-93	0
-255	79968	-93	0
-255	79877	-91	2
-255	79784	-93	-2
-255	79693	-91	2
-255	79601	-92	-1
-255	79508	-93	-1
-255	79415	-93	0
-255	79322	-93	0
-255	79229	-93	0
-255	79138	-91	2
-255	79047	-91	0
-255	78955	-92	-1
-255	78862	-93	-1
-255	78769	-93	0
-255	78676	-93	0
-255	78583	-93	0
-255	78492	-91	2
-255	78400	-92	-1
-255	78307	-93	-1
-255	78214	-93	0
-255	78121	-93	0
-255	78030	-91	2
-255	77938	-92	-1
-255	77846	-92	0
-255	77754	-92	0
-255	77661	-93	-1
-255	77568	-93	0
-255	77475	-93	0
-255	77382	-93	0
-255	77291	-91	2
-255	77199	-92	-1
-255	77106	-93	-1
-255	77013	-93	0
-255	76920	-93	0
-255	76829	-91	2
-255	76736	-93	-2
-255	76645	-91	2
-255	76553	-92	-1
-255	76460	-93	-1
-255	76367	-93	0
-255	76274	-93	0
-255	76183	-91	2
-255	76091	-92	-1
-255	75998	-93	-1
-255	75905	-93	0
-255	75814	-91	2
-255	75722	-92	-1
-255	75629	-93	-1
-255	75536	-93	0
-255	75443	-93	0
-255	75352	-91	2
-255	75260	-92	-1
-255	75167	-93	-1
-255	75074	-93	0
-255	74983	-91	2
-255	74891	-92	-1
-255	74798	-93	-1
-255	74705	-93	0
-255	74614	-91	2
-255	74522	-92	-1
-255	74429	-93	-1
-255	74336	-93	0
-255	74242	-94	-1
-255	74149	-93	1
-255	74055	-94	-1
-255	73962	-93	1
-255	73869	-93	0
-255	73777	-92	1
-255	73684	-93	-1
-255	73592	-92	1
-255	73499	-93	-1
-255	73405	-94	-1
-255	73312	-93	1
-255	73219	-93	0
-255	73127	-92	1
-255	73034	-93	-1
-255	72943	-91	2
-255	72851	-92	-1
-255	72758	-93	-1
-255	72666	-92	1
-255	72573	-93	-1
-255	72482	-91	2
-255	72390	-92	-1
-255	72297	-93	-1
-255	72204	-93	0
-255	72113	-91	2
-255	72021	-92	-1
-255	71928	-93	-1
-255	71836	-92	1
-255	71743	-93	-1
-255	71650	-93	0
-255	71558	-92	1
-255	71465	-93	-1
-255	71372	-93	0
-255	71280	-92	1
-255	71187	-93	-1
-255	71094	-93	0
-255	71002	-92	1
-255	70909	-93	-1
-255	70818	-91	2
-255	70726	-92	-1
-255	70633	-93	-1
-255	70540	-93	0
-255	70449	-91	2
-255	70357	-92	-1
-255	70264	-93	-1
-255	70171	-93	0
-255	70080	-91	2
-255	69988	-92	-1
-255	69895	-93	-1
-255	69804	-91	2
-255	69712	-92	-1
-255	69619	-93	-1
-255	69526	-93	0
-255	69435	-91	2
-255	69343	-92	-1
-255	69250	-93	-1
-255	69158	-92	1
-255	69065	-93	-1
-255	68972	-93	0
-255	68879	-93	0
-255	68787	-92	1
-255	68694	-93	-1
-255	68603	-91	2
-255	68511	-92	-1
-255	68418	-93	-1
-255	68325	-93	0
-255	68233	-92	1
-255	68140	-93	-1
-255	68047	-93	0
-255	67956	-91	2
-255	67864	-92	-1
-255	67771	-93	-1
-255	67678	-93	0
-255	67586	-92	1
-255	67493	-93	-1
-255	67400	-93	0
-255	67308	-92	1
-255	67215	-93	-1
-255	67122	-93	0
-255	67028	-94	-1
-255	66935	-93	1
-255	66842	-93	0
-255	66751	-91	2
-255	66659	-92	-1
-255	66566	-93	-1
