Pendolo inverso attivazione
(dt=10, OCR2A=156, Prescaler=1024)
PWM	mStep	mVel	mAcc
-255	52573	-51	-1
-255	52522	-51	0
-255	52471	-51	0
-255	52421	-50	1
-255	52369	-52	-2
-255	52318	-51	1
-255	52266	-52	-1
-255	52214	-52	0
-255	52161	-53	-1
-255	52108	-53	0
-255	52055	-53	0
-255	52003	-52	1
-255	51950	-53	-1
-255	51897	-53	0
-255	51843	-54	-1
-255	51790	-53	1
-255	51736	-54	-1
-255	51682	-54	0
-255	51627	-55	-1
-255	51573	-54	1
-255	51518	-55	-1
-255	51463	-55	0
-255	51408	-55	0
-255	51353	-55	0
-255	51297	-56	-1
-255	51242	-55	1
-255	51187	-55	0
-255	51131	-56	-1
-255	51075	-56	0
-255	51018	-57	-1
-255	50962	-56	1
-255	50905	-57	-1
-255	50848	-57	0
-255	50791	-57	0
-255	50734	-57	0
-255	50678	-56	1
-255	50620	-58	-2
-255	50563	-57	1
-255	50506	-57	0
-255	50447	-59	-2
-255	50390	-57	2
-255	50331	-59	-2
-255	50273	-58	1
-255	50215	-58	0
-255	50156	-59	-1
-255	50098	-58	1
-255	50040	-58	0
-255	49981	-59	-1
-255	49922	-59	0
-255	49862	-60	-1
-255	49803	-59	1
-255	49744	-59	0
-255	49684	-60	-1
-255	49625	-59	1
-255	49565	-60	-1
-255	49505	-60	0
-255	49446	-59	1
-255	49385	-61	-2
-255	49325	-60	1
-255	49265	-60	0
-255	49204	-61	-1
-255	49144	-60	1
-255	49083	-61	-1
-255	49023	-60	1
-255	48962	-61	-1
-255	48901	-61	0
-255	48840	-61	0
-255	48779	-61	0
-255	48718	-61	0
-255	48656	-62	-1
-255	48595	-61	1
-255	48533	-62	-1
-255	48471	-62	0
-255	48410	-61	1
-255	48348	-62	-1
-255	48287	-61	1
-255	48225	-62	-1
-255	48162	-63	-1
-255	48100	-62	1
-255	48037	-63	-1
-255	47975	-62	1
-255	47913	-62	0
-255	47850	-63	-1
-255	47788	-62	1
-255	47725	-63	-1
-255	47663	-62	1
-255	47600	-63	-1
-255	47537	-63	0
-255	47474	-63	0
-255	47410	-64	-1
-255	47347	-63	1
-255	47284	-63	0
-255	47221	-63	0
-255	47158	-63	0
-255	47095	-63	0
-255	47032	-63	0
-255	46968	-64	-1
-255	46904	-64	0
-255	46840	-64	0
-255	46777	-63	1
-255	46713	-64	-1
-255	46649	-64	0
-255	46585	-64	0
-255	46521	-64	0
-255	46458	-63	1
-255	46393	-65	-2
-255	46329	-64	1
-255	46265	-64	0
-255	46200	-65	-1
-255	46136	-64	1
-255	46071	-65	-1
-255	46007	-64	1
-255	45942	-65	-1
-255	45879	-63	2
-255	45814	-65	-2
-255	45749	-65	0
-255	45685	-64	1
-255	45619	-66	-2
-255	45555	-64	2
-255	45490	-65	-1
-255	45425	-65	0
-255	45360	-65	0
-255	45295	-65	0
-255	45230	-65	0
-255	45165	-65	0
-255	45100	-65	0
-255	45035	-65	0
-255	44970	-65	0
-255	44905	-65	0
-255	44839	-66	-1
-255	44774	-65	1
-255	44709	-65	0
-255	44644	-65	0
-255	44578	-66	-1
-255	44513	-65	1
-255	44447	-66	-1
-255	44382	-65	1
-255	44316	-66	-1
-255	44251	-65	1
-255	44185	-66	-1
-255	44120	-65	1
-255	44054	-66	-1
-255	43988	-66	0
-255	43922	-66	0
-255	43857	-65	1
-255	43790	-67	-2
-255	43725	-65	2
-255	43659	-66	-1
-255	43593	-66	0
-255	43527	-66	0
-255	43461	-66	0
-255	43396	-65	1
-255	43329	-67	-2
-255	43263	-66	1
-255	43196	-67	-1
-255	43131	-65	2
-255	43064	-67	-2
-255	42998	-66	1
-255	42932	-66	0
-255	42866	-66	0
-255	42800	-66	0
-255	42733	-67	-1
-255	42667	-66	1
-255	42600	-67	-1
-255	42534	-66	1
-255	42467	-67	-1
-255	42401	-66	1
-255	42334	-67	-1
-255	42268	-66	1
-255	42202	-66	0
-255	42135	-67	-1
-255	42069	-66	1
-255	42001	-68	-2
-255	41935	-66	2
-255	41868	-67	-1
-255	41801	-67	0
-255	41735	-66	1
-255	41668	-67	-1
-255	41601	-67	0
-255	41534	-67	0
-255	41467	-67	0
-255	41400	-67	0
-255	41334	-66	1
-255	41266	-68	-2
-255	41200	-66	2
-255	41133	-67	-1
-255	41066	-67	0
-255	40999	-67	0
-255	40932	-67	0
-255	40865	-67	0
-255	40797	-68	-1
-255	40731	-66	2
-255	40663	-68	-2
-255	40597	-66	2
-255	40529	-68	-2
-255	40462	-67	1
-255	40395	-67	0
-255	40328	-67	0
-255	40261	-67	0
-255	40193	-68	-1
-255	40127	-66	2
-255	40059	-68	-2
-255	39992	-67	1
-255	39925	-67	0
-255	39857	-68	-1
-255	39790	-67	1
-255	39722	-68	-1
-255	39656	-66	2
-255	39588	-68	-2
-255	39520	-68	0
-255	39453	-67	1
-255	39386	-67	0
-255	39319	-67	0
-255	39250	-69	-2
-255	39183	-67	2
-255	39115	-68	-1
-255	39048	-67	1
-255	38980	-68	-1
-255	38913	-67	1
-255	38845	-68	-1
-255	38778	-67	1
-255	38711	-67	0
-255	38642	-69	-2
-255	38575	-67	2
-255	38507	-68	-1
-255	38439	-68	0
-255	38371	-68	0
-255	38304	-67	1
-255	38236	-68	-1
-255	38168	-68	0
-255	38101	-67	1
-255	38033	-68	-1
-255	37965	-68	0
-255	37897	-68	0
-255	37830	-67	1
-255	37761	-69	-2
-255	37694	-67	2
-255	37626	-68	-1
-255	37558	-68	0
-255	37490	-68	0
-255	37422	-68	0
-255	37355	-67	1
-255	37286	-69	-2
-255	37219	-67	2
-255	37150	-69	-2
-255	37083	-67	2
-255	37015	-68	-1
-255	36947	-68	0
-255	36879	-68	0
-255	36811	-68	0
-255	36743	-68	0
-255	36674	-69	-1
-255	36607	-67	2
-255	36538	-69	-2
-255	36471	-67	2
-255	36403	-68	-1
-255	36336	-67	1
-255	36267	-69	-2
-255	36199	-68	1
-255	36131	-68	0
-255	36062	-69	-1
-255	35995	-67	2
-255	35926	-69	-2
-255	35859	-67	2
-255	35791	-68	-1
-255	35723	-68	0
-255	35654	-69	-1
-255	35586	-68	1
-255	35518	-68	0
-255	35450	-68	0
-255	35382	-68	0
-255	35314	-68	0
-255	35246	-68	0
-255	35177	-69	-1
-255	35109	-68	1
-255	35040	-69	-1
-255	34972	-68	1
-255	34904	-68	0
-255	34836	-68	0
-255	34768	-68	0
-255	34700	-68	0
-255	34632	-68	0
-255	34563	-69	-1
-255	34495	-68	1
-255	34426	-69	-1
-255	34358	-68	1
-255	34289	-69	-1
-255	34222	-67	2
-255	34153	-69	-2
-255	34085	-68	1
-255	34017	-68	0
-255	33948	-69	-1
-255	33879	-69	0
-255	33811	-68	1
-255	33743	-68	0
-255	33674	-69	-1
-255	33607	-67	2
-255	33538	-69	-2
-255	33470	-68	1
-255	33401	-69	-1
-255	33332	-69	0
-255	33264	-68	1
-255	33195	-69	-1
-255	33127	-68	1
-255	33058	-69	-1
-255	32991	-67	2
-255	32922	-69	-2
-255	32854	-68	1
-255	32785	-69	-1
-255	32716	-69	0
-255	32647	-69	0
-255	32579	-68	1
-255	32510	-69	-1
-255	32442	-68	1
-255	32374	-68	0
-255	32305	-69	-1
-255	32237	-68	1
-255	32168	-69	-1
-255	32099	-69	0
-255	32030	-69	0
-255	31962	-68	1
-255	31893	-69	-1
-255	31825	-68	1
-255	31757	-68	0
-255	31688	-69	-1
-255	31620	-68	1
-255	31550	-70	-2
-255	31482	-68	2
-255	31413	-69	-1
-255	31344	-69	0
-255	31276	-68	1
-255	31208	-68	0
-255	31139	-69	-1
-255	31070	-69	0
-255	31001	-69	0
-255	30932	-69	0
-255	30864	-68	1
-255	30795	-69	-1
-255	30727	-68	1
-255	30658	-69	-1
-255	30590	-68	1
-255	30522	-68	0
-255	30452	-70	-2
-255	30384	-68	2
-255	30314	-70	-2
-255	30245	-69	1
-255	30177	-68	1
-255	30109	-68	0
-255	30040	-69	-1
-255	29972	-68	1
-255	29903	-69	-1
-255	29834	-69	0
-255	29765	-69	0
-255	29696	-69	0
-255	29627	-69	0
-255	29559	-68	1
-255	29490	-69	-1
-255	29422	-68	1
-255	29353	-69	-1
-255	29284	-69	0
-255	29215	-69	0
-255	29146	-69	0
-255	29078	-68	1
-255	29009	-69	-1
-255	28940	-69	0
-255	28872	-68	1
-255	28803	-69	-1
-255	28735	-68	1
-255	28665	-70	-2
-255	28597	-68	2
-255	28527	-70	-2
-255	28459	-68	2
-255	28389	-70	-2
-255	28321	-68	2
-255	28253	-68	0
-255	28185	-68	0
-255	28116	-69	-1
-255	28046	-70	-1
-255	27977	-69	1
-255	27908	-69	0
-255	27840	-68	1
-255	27770	-70	-2
-255	27702	-68	2
-255	27634	-68	0
-255	27565	-69	-1
-255	27496	-69	0
-255	27427	-69	0
-255	27358	-69	0
-255	27289	-69	0
-255	27220	-69	0
-255	27151	-69	0
-255	27083	-68	1
-255	27015	-68	0
-255	26946	-69	-1
-255	26876	-70	-1
-255	26807	-69	1
-255	26738	-69	0
-255	26669	-69	0
-255	26601	-68	1
-255	26532	-69	-1
-255	26464	-68	1
-255	26394	-70	-2
-255	26326	-68	2
-255	26256	-70	-2
-255	26187	-69	1
-255	26118	-69	0
-255	26050	-68	1
-255	25981	-69	-1
-255	25912	-69	0
-255	25844	-68	1
-255	25775	-69	-1
-255	25706	-69	0
-255	25636	-70	-1
-255	25568	-68	2
-255	25498	-70	-2
-255	25430	-68	2
-255	25361	-69	-1
-255	25292	-69	0
-255	25223	-69	0
-255	25155	-68	1
-255	25086	-69	-1
-255	25016	-70	-1
-255	24948	-68	2
-255	24878	-70	-2
-255	24810	-68	2
-255	24741	-69	-1
-255	24672	-69	0
-255	24603	-69	0
-255	24534	-69	0
-255	24465	-69	0
-255	24396	-69	0
-255	24326	-70	-1
-255	24258	-68	2
-255	24189	-69	-1
-255	24121	-68	1
-255	24052	-69	-1
-255	23983	-69	0
-255	23914	-69	0
-255	23844	-70	-1
-255	23775	-69	1
-255	23706	-69	0
-255	23638	-68	1
-255	23569	-69	-1
-255	23501	-68	1
-255	23431	-70	-2
-255	23362	-69	1
-255	23293	-69	0
-255	23224	-69	0
-255	23155	-69	0
-255	23086	-69	0
-255	23018	-68	1
-255	22949	-69	-1
-255	22880	-69	0
-255	22811	-69	0
-255	22742	-69	0
-255	22673	-69	0
-255	22603	-70	-1
-255	22535	-68	2
-255	22465	-70	-2
-255	22397	-68	2
-255	22328	-69	-1
-255	22259	-69	0
-255	22190	-69	0
-255	22121	-69	0
-255	22052	-69	0
-255	21983	-69	0
-255	21914	-69	0
-255	21845	-69	0
-255	21777	-68	1
-255	21707	-70	-2
-255	21639	-68	2
-255	21569	-70	-2
-255	21500	-69	1
-255	21431	-69	0
-255	21362	-69	0
-255	21293	-69	0
-255	21225	-68	1
-255	21156	-69	-1
-255	21087	-69	0
-255	21019	-68	1
-255	20949	-70	-2
-255	20879	-70	0
-255	20810	-69	1
-255	20742	-68	1
-255	20672	-70	-2
-255	20605	-67	3
-255	20535	-70	-3
-255	20466	-69	1
-255	20398	-68	1
-255	20327	-71	-3
-255	20258	-69	2
-255	20189	-69	0
-255	20121	-68	1
-255	20052	-69	-1
-255	19984	-68	1
-255	19914	-70	-2
-255	19845	-69	1
-255	19776	-69	0
-255	19707	-69	0
-255	19638	-69	0
-255	19568	-70	-1
-255	19500	-68	2
-255	19431	-69	-1
-255	19363	-68	1
-255	19293	-70	-2
-255	19224	-69	1
-255	19155	-69	0
-255	19086	-69	0
-255	19016	-70	-1
-255	18947	-69	1
-255	18879	-68	1
-255	18810	-69	-1
-255	18742	-68	1
-255	18672	-70	-2
-255	18603	-69	1
-255	18533	-70	-1
-255	18465	-68	2
-255	18395	-70	-2
-255	18326	-69	1
-255	18258	-68	1
-255	18189	-69	-1
-255	18120	-69	0
-255	18051	-69	0
-255	17982	-69	0
-255	17912	-70	-1
-255	17843	-69	1
-255	17774	-69	0
-255	17705	-69	0
-255	17636	-69	0
-255	17568	-68	1
-255	17499	-69	-1
-255	17429	-70	-1
-255	17360	-69	1
-255	17291	-69	0
-255	17221	-70	-1
-255	17153	-68	2
-255	17084	-69	-1
-255	17015	-69	0
0	16947	-68	1
0	16878	-69	-1
0	16812	-66	3
0	16746	-66	0
0	16683	-63	3
0	16619	-64	-1
0	16558	-61	3
0	16497	-61	0
0	16437	-60	1
0	16374	-63	-3
0	16304	-70	-7
0	16235	-69	1
0	16167	-68	1
0	16101	-66	2
0	16033	-68	-2
0	15966	-67	1
0	15900	-66	1
0	15833	-67	-1
0	15766	-67	0
0	15699	-67	0
0	15633	-66	1
0	15565	-68	-2
0	15499	-66	2
0	15433	-66	0
0	15367	-66	0
0	15302	-65	1
0	15236	-66	-1
0	15171	-65	1
0	15105	-66	-1
0	15039	-66	0
0	14974	-65	1
0	14909	-65	0
0	14844	-65	0
0	14779	-65	0
0	14715	-64	1
0	14650	-65	-1
0	14586	-64	1
0	14521	-65	-1
0	14457	-64	1
0	14393	-64	0
0	14329	-64	0
0	14265	-64	0
0	14202	-63	1
0	14138	-64	-1
0	14075	-63	1
0	14011	-64	-1
0	13948	-63	1
0	13885	-63	0
0	13822	-63	0
0	13759	-63	0
0	13697	-62	1
0	13634	-63	-1
0	13572	-62	1
0	13510	-62	0
0	13447	-63	-1
0	13385	-62	1
0	13323	-62	0
0	13261	-62	0
0	13200	-61	1
0	13138	-62	-1
0	13077	-61	1
0	13016	-61	0
0	12955	-61	0
0	12894	-61	0
0	12833	-61	0
0	12772	-61	0
0	12711	-61	0
0	12651	-60	1
0	12590	-61	-1
0	12530	-60	1
0	12470	-60	0
0	12410	-60	0
0	12350	-60	0
0	12291	-59	1
0	12231	-60	-1
0	12171	-60	0
0	12112	-59	1
0	12052	-60	-1
0	11993	-59	1
0	11934	-59	0
0	11876	-58	1
0	11817	-59	-1
0	11758	-59	0
0	11700	-58	1
0	11641	-59	-1
0	11583	-58	1
0	11525	-58	0
0	11467	-58	0
0	11409	-58	0
0	11351	-58	0
0	11293	-58	0
0	11236	-57	1
0	11178	-58	-1
0	11121	-57	1
0	11064	-57	0
0	11007	-57	0
0	10950	-57	0
0	10893	-57	0
0	10837	-56	1
0	10780	-57	-1
0	10724	-56	1
0	10667	-57	-1
0	10611	-56	1
0	10555	-56	0
0	10499	-56	0
0	10443	-56	0
0	10387	-56	0
0	10332	-55	1
0	10276	-56	-1
0	10221	-55	1
0	10166	-55	0
0	10111	-55	0
0	10056	-55	0
0	10001	-55	0
0	9946	-55	0
0	9892	-54	1
0	9837	-55	-1
0	9783	-54	1
0	9728	-55	-1
0	9674	-54	1
0	9620	-54	0
0	9567	-53	1
0	9512	-55	-2
0	9459	-53	2
0	9406	-53	0
0	9352	-54	-1
0	9299	-53	1
0	9245	-54	-1
0	9193	-52	2
0	9139	-54	-2
0	9086	-53	1
0	9034	-52	1
0	8981	-53	-1
0	8929	-52	1
0	8876	-53	-1
0	8822	-54	-1
0	8769	-53	1
0	8716	-53	0
0	8664	-52	1
0	8612	-52	0
0	8559	-53	-1
0	8507	-52	1
0	8456	-51	1
0	8404	-52	-1
0	8353	-51	1
0	8301	-52	-1
0	8249	-52	0
0	8196	-53	-1
0	8145	-51	2
0	8095	-50	1
0	8044	-51	-1
0	7994	-50	1
0	7943	-51	-1
0	7893	-50	1
0	7843	-50	0
0	7791	-52	-2
0	7740	-51	1
0	7690	-50	1
0	7640	-50	0
0	7591	-49	1
0	7541	-50	-1
0	7490	-51	-1
0	7441	-49	2
0	7391	-50	-1
0	7341	-50	0
0	7290	-51	-1
0	7242	-48	3
0	7193	-49	-1
0	7142	-51	-2
0	7093	-49	2
0	7044	-49	0
0	6996	-48	1
0	6946	-50	-2
0	6898	-48	2
0	6849	-49	-1
0	6800	-49	0
0	6751	-49	0
0	6702	-49	0
0	6654	-48	1
0	6606	-48	0
0	6558	-48	0
0	6512	-46	2
0	6465	-47	-1
0	6418	-47	0
0	6369	-49	-2
0	6320	-49	0
0	6273	-47	2
0	6226	-47	0
0	6179	-47	0
0	6132	-47	0
0	6084	-48	-1
0	6038	-46	2
0	5991	-47	-1
0	5944	-47	0
0	5898	-46	1
0	5852	-46	0
0	5807	-45	1
0	5762	-45	0
0	5716	-46	-1
0	5670	-46	0
0	5623	-47	-1
0	5577	-46	1
0	5532	-45	1
0	5487	-45	0
0	5441	-46	-1
0	5395	-46	0
0	5350	-45	1
0	5305	-45	0
0	5260	-45	0
0	5215	-45	0
0	5171	-44	1
0	5127	-44	0
0	5082	-45	-1
0	5036	-46	-1
0	4991	-45	1
0	4948	-43	2
0	4903	-45	-2
0	4860	-43	2
0	4815	-45	-2
0	4770	-45	0
0	4726	-44	1
0	4682	-44	0
0	4639	-43	1
0	4597	-42	1
0	4553	-44	-2
0	4510	-43	1
0	4467	-43	0
0	4424	-43	0
0	4381	-43	0
0	4340	-41	2
0	4298	-42	-1
0	4256	-42	0
0	4214	-42	0
0	4172	-42	0
0	4131	-41	1
0	4091	-40	1
0	4049	-42	-2
0	4006	-43	-1
0	3964	-42	1
0	3921	-43	-1
0	3881	-40	3
0	3838	-43	-3
0	3795	-43	0
0	3754	-41	2
0	3713	-41	0
0	3672	-41	0
0	3631	-41	0
0	3589	-42	-1
0	3547	-42	0
0	3506	-41	1
0	3465	-41	0
0	3425	-40	1
0	3385	-40	0
0	3345	-40	0
0	3304	-41	-1
0	3264	-40	1
0	3223	-41	-1
0	3182	-41	0
0	3142	-40	1
0	3102	-40	0
0	3063	-39	1
0	3023	-40	-1
0	2983	-40	0
0	2943	-40	0
0	2903	-40	0
0	2864	-39	1
0	2824	-40	-1
0	2785	-39	1
0	2745	-40	-1
0	2706	-39	1
0	2667	-39	0
0	2628	-39	0
0	2589	-39	0
0	2552	-37	2
0	2513	-39	-2
0	2474	-39	0
0	2436	-38	1
0	2398	-38	0
0	2359	-39	-1
0	2321	-38	1
0	2283	-38	0
0	2245	-38	0
0	2207	-38	0
0	2169	-38	0
0	2131	-38	0
0	2094	-37	1
0	2056	-38	-1
0	2019	-37	1
0	1982	-37	0
0	1944	-38	-1
0	1907	-37	1
0	1870	-37	0
0	1834	-36	1
0	1797	-37	-1
0	1760	-37	0
0	1724	-36	1
0	1686	-38	-2
0	1651	-35	3
0	1614	-37	-2
0	1578	-36	1
0	1542	-36	0
0	1506	-36	0
0	1470	-36	0
0	1435	-35	1
0	1398	-37	-2
0	1363	-35	2
0	1328	-35	0
0	1292	-36	-1
0	1255	-37	-1
0	1218	-37	0
0	1183	-35	2
0	1148	-35	0
0	1113	-35	0
0	1076	-37	-2
0	1042	-34	3
0	1007	-35	-1
0	973	-34	1
0	939	-34	0
0	904	-35	-1
0	870	-34	1
0	834	-36	-2
0	800	-34	2
0	764	-36	-2
0	731	-33	3
0	697	-34	-1
0	664	-33	1
0	630	-34	-1
0	595	-35	-1
0	562	-33	2
0	528	-34	-1
0	493	-35	-1
0	458	-35	0
0	426	-32	3
0	393	-33	-1
0	360	-33	0
0	325	-35	-2
0	291	-34	1
0	259	-32	2
0	227	-32	0
0	195	-32	0
0	162	-33	-1
0	131	-31	2
0	99	-32	-1
0	67	-32	0
0	33	-34	-2
0	2	-31	3
0	-32	-34	-3
0	-65	-33	1
0	-97	-32	1
0	-130	-33	-1
0	-163	-33	0
0	-193	-30	3
0	-224	-31	-1
0	-255	-31	0
0	-286	-31	0
0	-318	-32	-1
0	-349	-31	1
0	-379	-30	1
0	-411	-32	-2
0	-442	-31	1
0	-474	-32	-1
0	-505	-31	1
0	-535	-30	1
0	-565	-30	0
0	-595	-30	0
0	-624	-29	1
0	-656	-32	-3
0	-687	-31	1
0	-717	-30	1
0	-748	-31	-1
0	-779	-31	0
0	-810	-31	0
0	-841	-31	0
0	-871	-30	1
0	-901	-30	0
0	-931	-30	0
0	-961	-30	0
0	-990	-29	1
0	-1020	-30	-1
0	-1048	-28	2
0	-1079	-31	-3
0	-1108	-29	2
0	-1136	-28	1
0	-1164	-28	0
0	-1194	-30	-2
0	-1222	-28	2
0	-1251	-29	-1
0	-1279	-28	1
0	-1308	-29	-1
0	-1337	-29	0
0	-1365	-28	1
0	-1394	-29	-1
0	-1422	-28	1
0	-1449	-27	1
0	-1476	-27	0
0	-1505	-29	-2
0	-1533	-28	1
0	-1560	-27	1
0	-1588	-28	-1
0	-1614	-26	2
0	-1641	-27	-1
0	-1669	-28	-1
0	-1697	-28	0
0	-1722	-25	3
0	-1749	-27	-2
0	-1776	-27	0
0	-1802	-26	1
0	-1830	-28	-2
0	-1857	-27	1
0	-1884	-27	0
0	-1909	-25	2
0	-1935	-26	-1
0	-1960	-25	1
0	-1987	-27	-2
0	-2014	-27	0
0	-2038	-24	3
0	-2065	-27	-3
0	-2091	-26	1
0	-2116	-25	1
0	-2141	-25	0
0	-2167	-26	-1
0	-2193	-26	0
0	-2219	-26	0
0	-2245	-26	0
0	-2269	-24	2
0	-2295	-26	-2
0	-2321	-26	0
0	-2346	-25	1
0	-2372	-26	-1
0	-2397	-25	1
0	-2420	-23	2
0	-2446	-26	-3
0	-2471	-25	1
0	-2496	-25	0
0	-2521	-25	0
0	-2546	-25	0
0	-2571	-25	0
0	-2595	-24	1
0	-2620	-25	-1
0	-2645	-25	0
0	-2668	-23	2
0	-2693	-25	-2
0	-2717	-24	1
0	-2741	-24	0
0	-2766	-25	-1
0	-2789	-23	2
0	-2813	-24	-1
0	-2837	-24	0
0	-2860	-23	1
0	-2884	-24	-1
0	-2907	-23	1
0	-2930	-23	0
0	-2952	-22	1
0	-2975	-23	-1
0	-2998	-23	0
0	-3021	-23	0
0	-3043	-22	1
0	-3065	-22	0
0	-3088	-23	-1
0	-3110	-22	1
0	-3133	-23	-1
0	-3155	-22	1
0	-3177	-22	0
0	-3200	-23	-1
0	-3222	-22	1
0	-3244	-22	0
0	-3266	-22	0
0	-3287	-21	1
0	-3309	-22	-1
0	-3331	-22	0
0	-3352	-21	1
0	-3374	-22	-1
0	-3395	-21	1
0	-3416	-21	0
0	-3437	-21	0
0	-3457	-20	1
0	-3477	-20	0
0	-3498	-21	-1
0	-3519	-21	0
0	-3539	-20	1
0	-3561	-22	-2
0	-3581	-20	2
0	-3601	-20	0
0	-3622	-21	-1
0	-3642	-20	1
0	-3662	-20	0
0	-3682	-20	0
0	-3702	-20	0
0	-3722	-20	0
0	-3742	-20	0
0	-3762	-20	0
0	-3781	-19	1
0	-3801	-20	-1
0	-3820	-19	1
0	-3839	-19	0
0	-3859	-20	-1
0	-3878	-19	1
0	-3897	-19	0
0	-3915	-18	1
0	-3935	-20	-2
0	-3953	-18	2
0	-3971	-18	0
0	-3990	-19	-1
0	-4009	-19	0
0	-4027	-18	1
0	-4045	-18	0
0	-4064	-19	-1
0	-4081	-17	2
0	-4099	-18	-1
0	-4117	-18	0
0	-4135	-18	0
0	-4152	-17	1
0	-4170	-18	-1
0	-4188	-18	0
0	-4205	-17	1
0	-4223	-18	-1
0	-4240	-17	1
0	-4257	-17	0
0	-4274	-17	0
0	-4291	-17	0
0	-4308	-17	0
0	-4325	-17	0
0	-4342	-17	0
0	-4358	-16	1
0	-4375	-17	-1
0	-4392	-17	0
0	-4408	-16	1
0	-4424	-16	0
0	-4440	-16	0
0	-4457	-17	-1
0	-4472	-15	2
0	-4488	-16	-1
0	-4504	-16	0
0	-4520	-16	0
0	-4535	-15	1
0	-4550	-15	0
0	-4566	-16	-1
0	-4581	-15	1
0	-4596	-15	0
0	-4611	-15	0
0	-4626	-15	0
0	-4641	-15	0
0	-4656	-15	0
0	-4671	-15	0
0	-4685	-14	1
0	-4700	-15	-1
0	-4715	-15	0
0	-4729	-14	1
0	-4743	-14	0
0	-4757	-14	0
0	-4772	-15	-1
0	-4786	-14	1
0	-4800	-14	0
0	-4813	-13	1
0	-4828	-15	-2
0	-4841	-13	2
0	-4855	-14	-1
0	-4868	-13	1
0	-4882	-14	-1
0	-4896	-14	0
0	-4909	-13	1
0	-4922	-13	0
0	-4935	-13	0
0	-4948	-13	0
0	-4962	-14	-1
0	-4975	-13	1
0	-4987	-12	1
0	-5000	-13	-1
0	-5013	-13	0
0	-5025	-12	1
0	-5038	-13	-1
0	-5050	-12	1
0	-5062	-12	0
0	-5074	-12	0
0	-5087	-13	-1
0	-5098	-11	2
0	-5110	-12	-1
0	-5121	-11	1
0	-5133	-12	-1
0	-5145	-12	0
0	-5156	-11	1
0	-5168	-12	-1
0	-5179	-11	1
0	-5189	-10	1
0	-5201	-12	-2
0	-5212	-11	1
0	-5223	-11	0
0	-5234	-11	0
0	-5244	-10	1
0	-5255	-11	-1
0	-5265	-10	1
0	-5276	-11	-1
0	-5286	-10	1
0	-5297	-11	-1
0	-5307	-10	1
0	-5317	-10	0
0	-5327	-10	0
0	-5337	-10	0
0	-5347	-10	0
0	-5357	-10	0
0	-5367	-10	0
0	-5376	-9	1
0	-5385	-9	0
0	-5396	-11	-2
0	-5405	-9	2
0	-5415	-10	-1
0	-5424	-9	1
0	-5433	-9	0
0	-5442	-9	0
0	-5451	-9	0
0	-5460	-9	0
0	-5469	-9	0
0	-5478	-9	0
0	-5487	-9	0
0	-5495	-8	1
0	-5504	-9	-1
0	-5512	-8	1
0	-5521	-9	-1
0	-5529	-8	1
0	-5537	-8	0
0	-5545	-8	0
0	-5553	-8	0
0	-5561	-8	0
0	-5569	-8	0
0	-5577	-8	0
0	-5585	-8	0
0	-5593	-8	0
0	-5600	-7	1
0	-5608	-8	-1
0	-5615	-7	1
0	-5622	-7	0
0	-5629	-7	0
0	-5636	-7	0
0	-5643	-7	0
0	-5650	-7	0
0	-5657	-7	0
0	-5664	-7	0
0	-5670	-6	1
0	-5677	-7	-1
0	-5683	-6	1
0	-5689	-6	0
0	-5695	-6	0
0	-5701	-6	0
0	-5707	-6	0
0	-5713	-6	0
0	-5719	-6	0
0	-5724	-5	1
0	-5730	-6	-1
0	-5735	-5	1
0	-5740	-5	0
0	-5745	-5	0
0	-5750	-5	0
0	-5755	-5	0
0	-5760	-5	0
0	-5765	-5	0
0	-5769	-4	1
0	-5774	-5	-1
0	-5779	-5	0
0	-5783	-4	1
0	-5787	-4	0
0	-5792	-5	-1
0	-5796	-4	1
0	-5800	-4	0
0	-5804	-4	0
0	-5807	-3	1
0	-5811	-4	-1
0	-5815	-4	0
0	-5818	-3	1
0	-5822	-4	-1
0	-5825	-3	1
0	-5829	-4	-1
0	-5832	-3	1
0	-5835	-3	0
0	-5838	-3	0
0	-5841	-3	0
0	-5844	-3	0
0	-5848	-4	-1
0	-5850	-2	2
0	-5853	-3	-1
0	-5856	-3	0
0	-5858	-2	1
0	-5861	-3	-1
0	-5863	-2	1
0	-5866	-3	-1
0	-5868	-2	1
0	-5870	-2	0
0	-5872	-2	0
0	-5874	-2	0
0	-5876	-2	0
0	-5878	-2	0
0	-5879	-1	1
0	-5881	-2	-1
0	-5883	-2	0
0	-5884	-1	1
0	-5886	-2	-1
0	-5887	-1	1
0	-5888	-1	0
0	-5889	-1	0
0	-5891	-2	-1
0	-5892	-1	1
0	-5892	0	1
0	-5893	-1	-1
0	-5894	-1	0
0	-5895	-1	0
0	-5895	0	1
0	-5896	-1	-1
0	-5896	0	1
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
0	-5896	0	0
