Pendolo inverso attivazione
dt	OCR2A	Prescaler
10	156	1024
-255	8802	-54	0
-255	8748	-54	0
-255	8693	-55	-1
-255	8640	-53	2
-255	8585	-55	-2
-255	8531	-54	1
-255	8477	-54	0
-255	8422	-55	-1
-255	8368	-54	1
-255	8314	-54	0
-255	8260	-54	0
-255	8205	-55	-1
-255	8151	-54	1
-255	8097	-54	0
-255	8043	-54	0
-255	7988	-55	-1
-255	7934	-54	1
-255	7880	-54	0
-255	7825	-55	-1
-255	7771	-54	1
-255	7716	-55	-1
-255	7662	-54	1
-255	7608	-54	0
-255	7554	-54	0
-255	7499	-55	-1
-255	7445	-54	1
-255	7391	-54	0
-255	7336	-55	-1
-255	7282	-54	1
-255	7227	-55	-1
-255	7173	-54	1
-255	7119	-54	0
-255	7064	-55	-1
-255	7010	-54	1
-255	6956	-54	0
-255	6901	-55	-1
-255	6847	-54	1
-255	6792	-55	-1
-255	6738	-54	1
-255	6683	-55	-1
-255	6629	-54	1
-255	6574	-55	-1
-255	6520	-54	1
-255	6465	-55	-1
-255	6411	-54	1
-255	6356	-55	-1
-255	6302	-54	1
-255	6248	-54	0
-255	6193	-55	-1
-255	6139	-54	1
-255	6084	-55	-1
-255	6030	-54	1
-255	5975	-55	-1
-255	5920	-55	0
-255	5866	-54	1
-255	5812	-54	0
-255	5757	-55	-1
-255	5703	-54	1
-255	5648	-55	-1
-255	5593	-55	0
-255	5539	-54	1
-255	5484	-55	-1
-255	5430	-54	1
-255	5375	-55	-1
-255	5321	-54	1
-255	5266	-55	-1
-255	5212	-54	1
-255	5157	-55	-1
-255	5103	-54	1
-255	5048	-55	-1
-255	4993	-55	0
-255	4939	-54	1
-255	4884	-55	-1
-255	4830	-54	1
-255	4775	-55	-1
-255	4720	-55	0
-255	4666	-54	1
-255	4611	-55	-1
-255	4556	-55	0
-255	4502	-54	1
-255	4447	-55	-1
-255	4393	-54	1
-255	4338	-55	-1
-255	4284	-54	1
-255	4229	-55	-1
-255	4174	-55	0
-255	4120	-54	1
-255	4065	-55	-1
-255	4011	-54	1
-255	3956	-55	-1
-255	3901	-55	0
-255	3847	-54	1
-255	3792	-55	-1
-255	3738	-54	1
-255	3683	-55	-1
-255	3628	-55	0
-255	3574	-54	1
-255	3519	-55	-1
-255	3464	-55	0
-255	3410	-54	1
-255	3355	-55	-1
-255	3300	-55	0
-255	3245	-55	0
-255	3191	-54	1
-255	3136	-55	-1
-255	3082	-54	1
-255	3027	-55	-1
-255	2972	-55	0
-255	2918	-54	1
-255	2863	-55	-1
-255	2808	-55	0
-255	2754	-54	1
-255	2699	-55	-1
-255	2645	-54	1
-255	2590	-55	-1
-255	2535	-55	0
-255	2481	-54	1
-255	2426	-55	-1
-255	2371	-55	0
-255	2316	-55	0
-255	2262	-54	1
-255	2207	-55	-1
-255	2152	-55	0
-255	2098	-54	1
-255	2043	-55	-1
-255	1988	-55	0
-255	1933	-55	0
-255	1879	-54	1
-255	1824	-55	-1
-255	1769	-55	0
-255	1715	-54	1
-255	1660	-55	-1
-255	1605	-55	0
-255	1551	-54	1
-255	1496	-55	-1
-255	1441	-55	0
-255	1386	-55	0
-255	1332	-54	1
-255	1277	-55	-1
-255	1222	-55	0
-255	1168	-54	1
-255	1113	-55	-1
-255	1058	-55	0
-255	1004	-54	1
-255	949	-55	-1
-255	894	-55	0
-255	839	-55	0
-255	785	-54	1
-255	730	-55	-1
-255	675	-55	0
-255	620	-55	0
-255	566	-54	1
1000	511	-55	-1
1000	465	-46	9
1000	433	-32	14
1000	412	-21	11
1000	396	-16	5
1000	383	-13	3
1000	373	-10	3
1000	365	-8	2
1000	359	-6	2
1000	354	-5	1
1000	350	-4	1
1000	348	-2	2
1000	348	0	2
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
1000	348	0	0
0	348	0	0
49	348	0	0
49	348	0	0
49	349	1	1
49	351	2	1
49	354	3	1
49	357	3	0
49	361	4	1
49	365	4	0
49	369	4	0
49	374	5	1
49	380	6	1
49	385	5	-1
49	391	6	1
49	397	6	0
49	404	7	1
49	410	6	-1
49	417	7	1
49	424	7	0
49	431	7	0
49	439	8	1
49	447	8	0
49	455	8	0
49	463	8	0
49	472	9	1
49	480	8	-1
49	489	9	1
49	498	9	0
49	507	9	0
49	516	9	0
49	525	9	0
49	535	10	1
49	544	9	-1
49	553	9	0
49	563	10	1
49	572	9	-1
49	582	10	1
49	592	10	0
49	602	10	0
49	612	10	0
49	622	10	0
49	632	10	0
49	642	10	0
49	652	10	0
49	662	10	0
49	672	10	0
49	682	10	0
49	692	10	0
49	703	11	1
49	713	10	-1
49	724	11	1
49	734	10	-1
49	744	10	0
49	755	11	1
49	765	10	-1
49	776	11	1
49	787	11	0
49	798	11	0
49	809	11	0
49	820	11	0
49	831	11	0
49	842	11	0
49	853	11	0
49	864	11	0
49	875	11	0
49	886	11	0
49	897	11	0
49	909	12	1
49	920	11	-1
49	931	11	0
49	942	11	0
49	954	12	1
49	965	11	-1
49	977	12	1
49	988	11	-1
49	1000	12	1
49	1011	11	-1
49	1023	12	1
49	1034	11	-1
49	1046	12	1
49	1057	11	-1
49	1069	12	1
49	1081	12	0
49	1093	12	0
49	1104	11	-1
49	1116	12	1
49	1128	12	0
49	1140	12	0
49	1152	12	0
49	1164	12	0
49	1176	12	0
49	1187	11	-1
49	1199	12	1
49	1211	12	0
49	1223	12	0
49	1235	12	0
49	1247	12	0
49	1259	12	0
49	1271	12	0
49	1283	12	0
49	1295	12	0
49	1307	12	0
49	1319	12	0
49	1330	11	-1
49	1343	13	2
49	1355	12	-1
49	1367	12	0
49	1379	12	0
49	1391	12	0
49	1403	12	0
49	1415	12	0
49	1427	12	0
49	1439	12	0
49	1451	12	0
49	1463	12	0
49	1476	13	1
49	1488	12	-1
49	1500	12	0
49	1512	12	0
49	1525	13	1
49	1537	12	-1
49	1549	12	0
49	1562	13	1
49	1574	12	-1
49	1587	13	1
49	1599	12	-1
49	1612	13	1
49	1624	12	-1
49	1637	13	1
49	1649	12	-1
49	1661	12	0
49	1674	13	1
49	1687	13	0
49	1700	13	0
49	1712	12	-1
49	1725	13	1
49	1737	12	-1
49	1750	13	1
49	1763	13	0
49	1776	13	0
49	1788	12	-1
49	1801	13	1
49	1814	13	0
49	1827	13	0
49	1839	12	-1
49	1852	13	1
49	1865	13	0
49	1878	13	0
49	1890	12	-1
49	1903	13	1
49	1916	13	0
49	1928	12	-1
49	1941	13	1
49	1954	13	0
49	1967	13	0
49	1979	12	-1
49	1992	13	1
49	2005	13	0
49	2017	12	-1
49	2030	13	1
49	2043	13	0
49	2056	13	0
49	2069	13	0
49	2081	12	-1
49	2094	13	1
49	2107	13	0
49	2120	13	0
49	2133	13	0
49	2145	12	-1
49	2158	13	1
49	2171	13	0
49	2184	13	0
49	2197	13	0
49	2210	13	0
49	2223	13	0
49	2236	13	0
49	2248	12	-1
49	2261	13	1
49	2274	13	0
49	2287	13	0
49	2300	13	0
49	2313	13	0
49	2326	13	0
49	2339	13	0
49	2351	12	-1
49	2364	13	1
49	2377	13	0
49	2390	13	0
49	2403	13	0
49	2416	13	0
49	2429	13	0
49	2442	13	0
49	2455	13	0
49	2468	13	0
49	2480	12	-1
49	2493	13	1
49	2507	14	1
49	2520	13	-1
49	2532	12	-1
49	2545	13	1
49	2558	13	0
49	2571	13	0
